user_id,kyc_started_date,kyc_completed_date,kyc_status,rejection_reason
U100617,2026-05-07,2026-05-08,Completed,
U100618,2025-02-05,2025-02-05,Completed,
U100619,2025-12-14,2025-12-16,Completed,
U100620,2025-04-06,2025-04-13,Completed,
U100621,2025-03-17,2025-03-17,Completed,
U100622,2026-07-06,2026-07-12,Completed,
U100623,2025-06-06,2025-06-07,Completed,
U100624,2025-09-11,2025-09-18,Completed,
U100625,2026-03-18,2026-03-20,Completed,
U100626,2025-05-01,2025-05-06,Completed,
U100627,2025-11-06,2025-11-09,Completed,
U100628,2025-09-29,2025-09-29,Completed,
U100629,2025-02-23,2025-02-28,Completed,
U100630,2025-08-28,,Pending,
U100631,2026-01-27,2026-01-28,Completed,
U100632,2026-02-08,2026-02-08,Completed,
U100633,2025-10-31,,Rejected,Expired document
U100634,2025-07-28,2025-08-01,Completed,
U100635,2025-08-18,2025-08-21,Completed,
U100636,2026-08-05,,Rejected,Address verification
U100637,2025-03-16,2025-03-22,Completed,
U100638,2026-03-14,2026-03-20,Completed,
U100639,2025-04-14,2025-04-14,Completed,
U100640,2026-02-26,2026-02-28,Completed,
U100641,2025-11-05,2025-11-05,Completed,
U100642,2025-04-11,,Pending,
U100643,2025-12-04,2025-12-05,Completed,
U100644,2026-03-15,2026-03-15,Completed,
U100645,2026-03-23,2026-03-28,Completed,
U100646,2025-11-08,2025-11-09,Completed,
U100647,2025-09-10,2025-09-15,Completed,
U100648,2025-06-15,2025-06-20,Completed,
U100649,2026-04-30,2026-04-30,Completed,
U100650,2025-12-01,2025-12-07,Completed,
U100651,2026-06-26,2026-07-02,Completed,
U100652,2025-04-17,,Rejected,Document quality
U100653,2026-07-17,2026-07-22,Completed,
U100654,2025-03-22,2025-03-22,Completed,
U100655,2025-05-14,2025-05-17,Completed,
U100656,2025-05-21,2025-05-21,Completed,
U100657,2025-07-06,2025-07-11,Completed,
U100658,2026-02-06,2026-02-11,Completed,
U100659,2025-11-26,2025-12-02,Completed,
U100660,2026-05-23,2026-05-27,Completed,
U100661,2025-03-13,2025-03-20,Completed,
U100662,2026-06-30,2026-07-03,Completed,
U100663,2025-02-26,2025-02-28,Completed,
U100664,2026-03-30,,Pending,
U100665,2025-07-25,2025-07-29,Completed,
U100666,2025-05-08,,Pending,
U100667,2025-02-15,2025-02-16,Completed,
U100668,2025-04-21,2025-04-25,Completed,
U100669,2025-07-02,2025-07-08,Completed,
U100670,2025-04-05,2025-04-09,Completed,
U100671,2026-01-10,2026-01-14,Completed,
U100672,2026-06-06,2026-06-06,Completed,
U100673,2025-12-26,2025-12-29,Completed,
U100674,2025-10-10,2025-10-13,Completed,
U100675,2025-07-15,2025-07-15,Completed,
U100676,2025-07-18,2025-07-19,Completed,
U100677,2025-04-03,,Rejected,Expired document
U100678,2025-03-02,2025-03-08,Completed,
U100679,2025-02-24,2025-02-26,Completed,
U100680,2026-02-08,2026-02-13,Completed,
U100681,2025-01-07,2025-01-12,Completed,
U100682,2026-04-12,2026-04-17,Completed,
U100683,2026-08-28,2026-09-04,Completed,
U100684,2026-06-19,2026-06-22,Completed,
U100685,2026-02-12,2026-02-17,Completed,
U100686,2026-05-29,2026-06-03,Completed,
U100687,2025-08-23,2025-08-27,Completed,
U100688,2026-06-09,2026-06-09,Completed,
U100689,2025-12-14,2025-12-14,Completed,
U100690,2025-02-19,2025-02-19,Completed,
U100691,2026-07-04,2026-07-10,Completed,
U100692,2025-03-23,2025-03-29,Completed,
U100693,2025-03-16,2025-03-19,Completed,
U100694,2025-09-06,2025-09-09,Completed,
U100695,2025-02-18,2025-02-20,Completed,
U100696,2025-05-01,2025-05-01,Completed,
U100697,2025-08-02,2025-08-05,Completed,
U100698,2025-08-30,2025-09-02,Completed,
U100699,2025-02-27,2025-02-27,Completed,
U100700,2025-12-20,2025-12-24,Completed,
U100701,2025-04-19,2025-04-20,Completed,
U100702,2025-02-20,2025-02-21,Completed,
U100703,2026-07-29,,Rejected,Address verification
U100704,2025-12-03,2025-12-08,Completed,
U100705,2025-01-29,2025-02-04,Completed,
U100706,2025-09-16,2025-09-21,Completed,
U100707,2025-01-09,2025-01-09,Completed,
U100708,2025-09-14,2025-09-18,Completed,
U100709,2025-11-02,2025-11-03,Completed,
U100710,2025-02-27,2025-03-05,Completed,
U100711,2026-06-14,2026-06-17,Completed,
U100712,2026-04-22,2026-04-27,Completed,
U100713,2025-01-29,2025-02-01,Completed,
U100714,2025-03-21,2025-03-26,Completed,
U100715,2025-08-08,2025-08-11,Completed,
U100716,2026-01-22,2026-01-22,Completed,
U100717,2026-01-03,2026-01-09,Completed,
U100718,2026-06-11,2026-06-17,Completed,
U100719,2025-11-08,2025-11-14,Completed,
U100720,2025-01-08,2025-01-12,Completed,
U100721,2025-01-06,2025-01-11,Completed,
U100722,2025-12-31,2026-01-03,Completed,
U100723,2026-05-26,,Pending,
U100724,2025-10-02,2025-10-02,Completed,
U100725,2026-05-25,2026-05-30,Completed,
U100726,2025-01-18,2025-01-21,Completed,
U100727,2025-07-13,2025-07-18,Completed,
U100728,2026-05-01,2026-05-03,Completed,
U100729,2025-02-01,2025-02-02,Completed,
U100730,2025-02-08,2025-02-12,Completed,
U100731,2025-10-04,,Pending,
U100732,2025-08-19,2025-08-22,Completed,
U100733,2025-03-27,2025-04-01,Completed,
U100734,2026-04-21,2026-04-22,Completed,
U100735,2025-05-09,2025-05-14,Completed,
U100736,2026-06-25,,Pending,
U100737,2025-05-27,,Rejected,Expired document
U100738,2026-06-11,,Rejected,Address verification
U100739,2025-07-31,2025-08-03,Completed,
U100740,2025-01-28,2025-02-04,Completed,
U100741,2026-08-03,2026-08-06,Completed,
U100742,2026-01-30,2026-02-04,Completed,
U100743,2025-03-08,,Pending,
U100744,2025-08-23,2025-08-25,Completed,
U100745,2025-04-23,2025-04-27,Completed,
U100746,2025-05-28,,Rejected,Name mismatch
U100747,2025-04-23,2025-04-27,Completed,
U100748,2025-08-20,2025-08-25,Completed,
U100749,2025-04-21,2025-04-22,Completed,
U100750,2026-04-18,2026-04-21,Completed,
U100751,2025-02-05,,Rejected,Address verification
U100752,2026-01-05,,Pending,
U100753,2026-08-22,,Rejected,Name mismatch
U100754,2026-07-11,2026-07-14,Completed,
U100755,2026-03-01,2026-03-07,Completed,
U100756,2026-06-05,2026-06-05,Completed,
U100757,2025-10-12,2025-10-15,Completed,
U100758,2025-11-16,,Rejected,Expired document
U100759,2026-03-19,2026-03-21,Completed,
U100760,2025-11-12,2025-11-12,Completed,
U100761,2026-01-16,2026-01-19,Completed,
U100762,2025-10-17,2025-10-22,Completed,
U100763,2026-03-16,2026-03-23,Completed,
U100764,2025-10-05,,Pending,
U100765,2026-08-07,2026-08-13,Completed,
U100766,2026-05-19,2026-05-19,Completed,
U100767,2026-06-03,2026-06-09,Completed,
U100768,2025-12-20,2025-12-24,Completed,
U100769,2026-03-22,,Rejected,Document quality
U100770,2025-12-18,2025-12-19,Completed,
U100771,2026-09-01,2026-09-03,Completed,
U100772,2025-05-17,2025-05-19,Completed,
U100773,2025-09-02,2025-09-05,Completed,
U100774,2026-07-01,,Pending,
U100775,2025-02-11,2025-02-14,Completed,
U100776,2025-08-19,,Pending,
U100777,2026-07-02,2026-07-06,Completed,
U100778,2025-08-11,2025-08-13,Completed,
U100779,2025-01-10,2025-01-13,Completed,
U100780,2025-11-18,2025-11-23,Completed,
U100781,2026-04-17,2026-04-24,Completed,
U100782,2025-03-20,2025-03-24,Completed,
U100783,2025-01-06,2025-01-12,Completed,
U100784,2025-04-28,2025-04-29,Completed,
U100785,2026-09-01,2026-09-05,Completed,
U100786,2026-05-23,2026-05-27,Completed,
U100787,2026-08-01,2026-08-01,Completed,
U100788,2026-03-21,2026-03-28,Completed,
U100789,2025-07-17,2025-07-17,Completed,
U100790,2026-01-29,2026-01-29,Completed,
U100791,2025-01-30,,Rejected,Address verification
U100792,2026-03-15,2026-03-20,Completed,
U100793,2025-06-24,2025-06-30,Completed,
U100794,2025-10-27,2025-11-03,Completed,
U100795,2025-11-22,2025-11-26,Completed,
U100796,2026-02-18,2026-02-19,Completed,
U100797,2025-05-02,2025-05-05,Completed,
U100798,2025-08-17,2025-08-23,Completed,
U100799,2026-06-17,2026-06-19,Completed,
U100800,2025-04-23,,Rejected,Address verification
U100801,2025-05-23,,Pending,
U100802,2026-07-14,2026-07-19,Completed,
U100803,2025-01-01,2025-01-03,Completed,
U100804,2025-04-02,2025-04-09,Completed,
U100805,2025-11-20,2025-11-22,Completed,
U100806,2026-07-07,,Rejected,Document quality
U100807,2025-05-19,2025-05-20,Completed,
U100808,2026-05-30,2026-06-05,Completed,
U100809,2025-09-16,2025-09-19,Completed,
U100810,2025-01-12,2025-01-15,Completed,
U100811,2025-09-20,2025-09-20,Completed,
U100812,2025-06-22,2025-06-27,Completed,
U100813,2025-01-17,2025-01-24,Completed,
U100814,2025-06-19,2025-06-25,Completed,
U100815,2026-08-22,2026-08-25,Completed,
U100816,2025-11-18,2025-11-20,Completed,
U100817,2025-11-15,2025-11-18,Completed,
U100818,2025-11-28,2025-11-29,Completed,
U100819,2026-07-08,,Pending,
U100820,2026-02-24,2026-03-03,Completed,
U100821,2026-08-29,2026-09-05,Completed,
U100822,2025-04-07,2025-04-10,Completed,
U100823,2026-08-07,,Pending,
U100824,2025-11-17,2025-11-19,Completed,
U100825,2025-08-28,2025-08-31,Completed,
U100826,2025-12-03,,Pending,
U100827,2026-01-15,2026-01-16,Completed,
U100828,2026-04-06,,Pending,
U100829,2025-05-18,2025-05-19,Completed,
U100830,2026-08-13,2026-08-18,Completed,
U100831,2026-07-02,2026-07-03,Completed,
U100832,2026-06-01,2026-06-06,Completed,
U100833,2025-10-26,2025-10-27,Completed,
U100834,2025-11-16,2025-11-17,Completed,
U100835,2026-07-28,,Pending,
U100836,2025-12-16,2025-12-19,Completed,
U100837,2025-08-18,2025-08-18,Completed,
U100838,2025-09-28,2025-10-05,Completed,
U100839,2025-10-20,2025-10-25,Completed,
U100840,2025-06-16,2025-06-22,Completed,
U100841,2025-01-06,2025-01-10,Completed,
U100842,2026-01-18,2026-01-19,Completed,
U100843,2025-03-19,2025-03-26,Completed,
U100844,2026-02-14,,Pending,
U100845,2026-08-01,,Rejected,Expired document
U100846,2025-05-13,,Pending,
U100847,2026-08-25,2026-08-31,Completed,
U100848,2025-02-15,,Rejected,Name mismatch
U100849,2025-04-03,2025-04-07,Completed,
U100850,2026-02-08,2026-02-14,Completed,
U100851,2025-10-27,2025-10-27,Completed,
U100852,2025-10-25,2025-11-01,Completed,
U100853,2026-06-14,2026-06-21,Completed,
U100854,2026-02-28,2026-03-04,Completed,
U100855,2025-01-23,2025-01-28,Completed,
U100856,2026-07-31,2026-08-03,Completed,
U100857,2025-05-23,2025-05-25,Completed,
U100858,2025-05-29,2025-06-03,Completed,
U100859,2025-08-15,2025-08-21,Completed,
U100860,2026-05-19,2026-05-22,Completed,
U100861,2025-04-18,2025-04-20,Completed,
U100862,2025-02-08,2025-02-12,Completed,
U100863,2025-07-18,2025-07-24,Completed,
U100864,2026-08-06,,Rejected,Address verification
U100865,2026-01-26,2026-01-28,Completed,
U100866,2025-06-29,2025-07-05,Completed,
U100867,2026-07-11,,Rejected,Document quality
U100868,2026-03-25,,Pending,
U100869,2026-05-18,2026-05-24,Completed,
U100870,2025-01-15,2025-01-17,Completed,
U100871,2025-10-18,2025-10-21,Completed,
U100872,2026-04-24,2026-04-27,Completed,
U100873,2025-08-19,2025-08-19,Completed,
U100874,2026-02-25,2026-03-03,Completed,
U100875,2025-06-06,2025-06-10,Completed,
U100876,2026-07-05,2026-07-05,Completed,
U100877,2026-03-20,2026-03-26,Completed,
U100878,2025-04-08,2025-04-09,Completed,
U100879,2026-02-18,2026-02-21,Completed,
U100880,2025-10-16,,Rejected,Document quality
U100881,2025-09-13,2025-09-18,Completed,
U100882,2025-07-19,,Rejected,Document quality
U100883,2026-08-24,2026-08-27,Completed,
U100884,2026-06-09,2026-06-13,Completed,
U100885,2026-06-05,2026-06-07,Completed,
U100886,2025-04-30,2025-05-01,Completed,
U100887,2025-06-09,2025-06-12,Completed,
U100888,2025-08-19,2025-08-20,Completed,
U100889,2025-08-04,,Pending,
U100890,2025-01-15,2025-01-21,Completed,
U100891,2025-06-07,2025-06-14,Completed,
U100892,2025-09-20,2025-09-23,Completed,
U100893,2025-06-06,2025-06-07,Completed,
U100894,2025-02-20,2025-02-24,Completed,
U100895,2025-11-23,2025-11-25,Completed,
U100896,2025-05-11,2025-05-14,Completed,
U100897,2026-02-16,2026-02-18,Completed,
U100898,2025-04-06,2025-04-09,Completed,
U100899,2025-10-20,2025-10-24,Completed,
U100900,2025-10-13,2025-10-19,Completed,
U100901,2025-03-13,2025-03-18,Completed,
U100902,2025-01-13,2025-01-13,Completed,
U100903,2025-09-15,2025-09-19,Completed,
U100904,2026-07-07,2026-07-12,Completed,
U100905,2025-05-17,2025-05-19,Completed,
U100906,2025-01-26,2025-01-30,Completed,
U100907,2025-12-15,2025-12-15,Completed,
U100908,2025-11-02,2025-11-09,Completed,
U100909,2025-12-30,,Pending,
U100910,2026-01-31,2026-02-05,Completed,
U100911,2025-08-06,2025-08-09,Completed,
U100912,2025-05-23,2025-05-27,Completed,
U100913,2025-08-02,2025-08-05,Completed,
U100914,2026-04-06,2026-04-08,Completed,
U100915,2025-12-24,2025-12-25,Completed,
U100916,2025-11-21,2025-11-27,Completed,
U100917,2025-05-17,2025-05-24,Completed,
U100918,2025-05-11,2025-05-16,Completed,
U100919,2025-04-16,2025-04-18,Completed,
U100920,2026-08-30,,Rejected,Name mismatch
U100921,2026-01-13,2026-01-16,Completed,
U100922,2025-02-21,2025-02-24,Completed,
U100923,2025-02-01,2025-02-01,Completed,
U100924,2026-04-07,2026-04-11,Completed,
U100925,2025-10-26,2025-10-28,Completed,
U100926,2025-10-24,2025-10-26,Completed,
U100927,2026-02-11,2026-02-17,Completed,
U100928,2026-02-12,2026-02-15,Completed,
U100929,2025-12-13,2025-12-18,Completed,
U100930,2026-02-27,2026-03-04,Completed,
U100931,2025-07-03,2025-07-06,Completed,
U100932,2025-01-05,,Pending,
U100933,2026-07-23,2026-07-25,Completed,
U100934,2026-01-10,2026-01-11,Completed,
U100935,2026-03-10,2026-03-10,Completed,
U100936,2025-11-05,2025-11-10,Completed,
U100937,2025-05-19,2025-05-24,Completed,
U100938,2025-07-21,2025-07-25,Completed,
U100939,2026-03-16,,Rejected,Expired document
U100940,2025-11-12,2025-11-12,Completed,
U100941,2025-04-28,2025-05-02,Completed,
U100942,2026-08-02,2026-08-06,Completed,
U100943,2025-09-04,,Rejected,Expired document
U100944,2026-06-24,2026-06-29,Completed,
U100945,2026-08-28,2026-08-31,Completed,
U100946,2025-03-20,,Rejected,Name mismatch
U100947,2026-01-25,2026-02-01,Completed,
U100948,2025-08-01,2025-08-07,Completed,
U100949,2026-04-22,,Pending,
U100950,2026-02-23,2026-02-27,Completed,
U100951,2025-12-17,2025-12-24,Completed,
U100952,2026-06-14,2026-06-19,Completed,
U100953,2025-06-29,,Pending,
U100954,2025-07-02,,Rejected,Expired document
U100955,2025-01-28,2025-02-03,Completed,
U100956,2025-07-03,,Pending,
U100957,2026-05-19,,Pending,
U100958,2025-06-10,2025-06-15,Completed,
U100959,2025-06-28,,Rejected,Expired document
U100960,2025-10-14,2025-10-17,Completed,
U100961,2025-03-04,2025-03-09,Completed,
U100962,2025-06-06,2025-06-07,Completed,
U100963,2026-04-14,2026-04-14,Completed,
U100964,2025-02-22,,Rejected,Expired document
U100965,2025-03-25,2025-03-28,Completed,
U100966,2025-12-31,2026-01-07,Completed,
U100967,2025-05-28,2025-06-03,Completed,
U100968,2025-12-12,2025-12-15,Completed,
U100969,2026-04-24,2026-04-27,Completed,
U100970,2025-03-07,2025-03-14,Completed,
U100971,2025-12-27,2025-12-31,Completed,
U100972,2026-07-15,2026-07-16,Completed,
U100973,2025-11-24,2025-11-25,Completed,
U100974,2025-05-21,2025-05-27,Completed,
U100975,2025-08-05,2025-08-07,Completed,
U100976,2026-03-13,2026-03-16,Completed,
U100977,2025-11-16,2025-11-22,Completed,
U100978,2025-02-03,2025-02-03,Completed,
U100979,2025-10-16,2025-10-17,Completed,
U100980,2025-11-01,2025-11-06,Completed,
U100981,2026-03-07,,Pending,
U100982,2026-04-22,2026-04-26,Completed,
U100983,2025-10-13,2025-10-14,Completed,
U100984,2025-05-27,2025-05-28,Completed,
U100985,2026-03-01,2026-03-05,Completed,
U100986,2025-01-22,2025-01-27,Completed,
U100987,2025-01-20,2025-01-22,Completed,
U100988,2026-08-13,2026-08-14,Completed,
U100989,2026-01-07,2026-01-11,Completed,
U100990,2025-06-27,2025-06-29,Completed,
U100991,2025-07-15,,Pending,
U100992,2026-05-20,2026-05-24,Completed,
U100993,2025-04-23,2025-04-29,Completed,
U100994,2025-04-27,2025-05-03,Completed,
U100995,2025-08-10,2025-08-13,Completed,
U100996,2025-09-22,2025-09-22,Completed,
U100997,2025-02-25,2025-03-04,Completed,
U100998,2026-04-05,2026-04-08,Completed,
U100999,2025-06-12,2025-06-14,Completed,
U101000,2026-01-17,,Pending,
U101001,2025-04-01,2025-04-07,Completed,
U101002,2025-02-27,2025-03-04,Completed,
U101003,2026-04-21,2026-04-22,Completed,
U101004,2025-06-29,2025-07-05,Completed,
U101005,2026-01-30,2026-01-30,Completed,
U101006,2025-12-17,2025-12-18,Completed,
U101007,2025-01-12,2025-01-14,Completed,
U101008,2025-11-13,2025-11-14,Completed,
U101009,2026-03-20,2026-03-20,Completed,
U101010,2025-11-26,2025-12-01,Completed,
U101011,2025-02-24,,Pending,
U101012,2025-08-29,2025-09-05,Completed,
U101013,2025-08-18,2025-08-21,Completed,
U101014,2026-08-05,2026-08-09,Completed,
U101015,2025-02-20,2025-02-21,Completed,
U101016,2026-08-28,2026-09-02,Completed,
U101017,2025-09-21,2025-09-25,Completed,
U101018,2026-02-25,2026-03-02,Completed,
U101019,2025-04-06,2025-04-08,Completed,
U101020,2025-03-30,2025-04-04,Completed,
U101021,2025-03-22,,Rejected,Document quality
U101022,2025-10-19,2025-10-21,Completed,
U101023,2025-05-01,2025-05-06,Completed,
U101024,2026-05-10,2026-05-16,Completed,
U101025,2026-03-28,,Rejected,Name mismatch
U101026,2026-05-18,2026-05-18,Completed,
U101027,2025-06-15,2025-06-16,Completed,
U101028,2025-07-05,2025-07-09,Completed,
U101029,2026-04-17,2026-04-24,Completed,
U101030,2025-01-10,,Rejected,Name mismatch
U101031,2025-11-29,2025-12-03,Completed,
U101032,2025-05-31,2025-06-06,Completed,
U101033,2025-03-30,2025-04-06,Completed,
U101034,2025-05-31,2025-06-07,Completed,
U101035,2026-01-17,2026-01-23,Completed,
U101036,2026-07-06,2026-07-10,Completed,
U101037,2025-10-12,2025-10-14,Completed,
U101038,2025-03-25,2025-03-26,Completed,
U101039,2026-06-02,2026-06-09,Completed,
U101040,2026-06-11,2026-06-14,Completed,
U101041,2026-01-22,2026-01-28,Completed,
U101042,2026-04-17,,Rejected,Document quality
U101043,2025-04-30,2025-05-07,Completed,
U101044,2026-02-02,2026-02-07,Completed,
U101045,2026-06-17,2026-06-24,Completed,
U101046,2025-09-22,2025-09-24,Completed,
U101047,2025-09-15,2025-09-20,Completed,
U101048,2025-08-14,2025-08-15,Completed,
U101049,2025-02-25,,Rejected,Address verification
U101050,2026-05-15,2026-05-15,Completed,
U101051,2026-05-21,2026-05-28,Completed,
U101052,2026-01-03,2026-01-07,Completed,
U101053,2025-10-08,2025-10-14,Completed,
U101054,2026-08-17,,Pending,
U101055,2025-06-08,2025-06-09,Completed,
U101056,2025-03-04,2025-03-08,Completed,
U101057,2025-05-09,2025-05-13,Completed,
U101058,2025-04-29,2025-04-30,Completed,
U101059,2025-07-28,2025-08-04,Completed,
U101060,2026-06-10,2026-06-13,Completed,
U101061,2026-06-05,,Rejected,Document quality
U101062,2026-07-07,2026-07-07,Completed,
U101063,2025-08-29,2025-08-29,Completed,
U101064,2025-10-09,2025-10-15,Completed,
U101065,2025-12-25,2025-12-25,Completed,
U101066,2025-07-23,2025-07-27,Completed,
U101067,2025-10-06,,Rejected,Expired document
U101068,2025-08-25,2025-08-28,Completed,
U101069,2026-05-13,2026-05-14,Completed,
U101070,2025-01-06,2025-01-13,Completed,
U101071,2026-03-21,2026-03-24,Completed,
U101072,2025-01-31,,Pending,
U101073,2025-04-22,2025-04-28,Completed,
U101074,2025-03-17,2025-03-20,Completed,
U101075,2025-05-30,2025-06-06,Completed,
U101076,2025-05-08,2025-05-08,Completed,
U101077,2025-02-14,,Rejected,Document quality
U101078,2025-12-24,2025-12-31,Completed,
U101079,2025-02-14,2025-02-21,Completed,
U101080,2025-02-05,2025-02-07,Completed,
U101081,2025-01-18,,Rejected,Document quality
U101082,2025-06-06,2025-06-08,Completed,
U101083,2026-01-15,2026-01-18,Completed,
U101084,2026-08-15,,Pending,
U101085,2026-08-26,2026-09-01,Completed,
U101086,2025-12-10,2025-12-14,Completed,
U101087,2025-01-29,2025-02-05,Completed,
U101088,2025-10-15,,Pending,
U101089,2025-06-19,,Rejected,Document quality
U101090,2025-09-26,2025-10-03,Completed,
U101091,2026-04-01,2026-04-02,Completed,
U101092,2026-02-06,2026-02-10,Completed,
U101093,2026-04-24,2026-04-30,Completed,
U101094,2026-07-16,2026-07-17,Completed,
U101095,2026-08-02,2026-08-06,Completed,
U101096,2025-05-13,2025-05-15,Completed,
U101097,2025-12-31,2026-01-05,Completed,
U101098,2025-10-19,2025-10-25,Completed,
U101099,2026-01-06,2026-01-06,Completed,
U101100,2025-01-29,2025-02-02,Completed,
U101101,2025-06-02,2025-06-05,Completed,
U101102,2025-10-25,2025-10-30,Completed,
U101103,2025-01-12,2025-01-18,Completed,
U101104,2026-05-27,2026-05-28,Completed,
U101105,2025-04-25,2025-04-26,Completed,
U101106,2025-07-10,2025-07-17,Completed,
U101107,2025-08-18,2025-08-25,Completed,
