user_id,channel,campaign,signup_date,acquisition_cost_eur
U100535,Paid Search,Referral_2025,2025-02-27,20.93
U100536,Organic,Retargeting,2026-07-10,0.0
U100537,Referral,Crypto_Beginners,2025-06-22,8.52
U100538,Social,Trading_101,2025-05-29,12.12
U100539,Organic,Retargeting,2025-03-21,0.0
U100540,Paid Search,Referral_2025,2025-08-01,21.31
U100541,Paid Search,Retargeting,2025-07-22,14.2
U100542,Affiliate,Summer_Campaign,2025-08-17,20.14
U100543,Direct,Crypto_Beginners,2025-08-15,0.0
U100544,Paid Search,Crypto_Beginners,2026-06-16,20.45
U100545,Paid Search,Mobile_App,2026-03-17,20.61
U100546,Affiliate,Mobile_App,2026-02-06,29.8
U100547,Direct,Trading_101,2025-02-16,0.0
U100548,Paid Search,Summer_Campaign,2025-08-21,15.31
U100549,Organic,Summer_Campaign,2025-11-01,0.0
U100550,Referral,Trading_101,2026-06-10,8.33
U100551,Affiliate,European_Market,2025-05-23,29.13
U100552,Paid Search,Referral_2025,2026-02-19,22.32
U100553,Social,Summer_Campaign,2026-05-28,15.6
U100554,Organic,European_Market,2026-01-08,0.0
U100555,Referral,Crypto_Beginners,2026-07-20,10.35
U100556,Referral,Retargeting,2025-09-16,10.18
U100557,Organic,Trading_101,2026-04-16,0.0
U100558,Affiliate,European_Market,2025-01-12,33.77
U100559,Organic,Trading_101,2025-11-26,0.0
U100560,Affiliate,Crypto_Beginners,2025-12-24,15.92
U100561,Email,Trading_101,2026-02-12,4.55
U100562,Organic,Referral_2025,2026-01-08,0.0
U100563,Email,European_Market,2025-01-08,6.31
U100564,Referral,Mobile_App,2025-05-02,10.72
U100565,Paid Search,Retargeting,2025-12-14,24.63
U100566,Organic,Retargeting,2025-03-31,0.0
U100567,Direct,Retargeting,2025-11-12,0.0
U100568,Paid Search,European_Market,2025-06-27,15.87
U100569,Referral,Referral_2025,2026-06-24,8.36
U100570,Paid Search,Referral_2025,2025-02-10,9.36
U100571,Direct,Referral_2025,2026-05-17,0.0
U100572,Organic,Crypto_Beginners,2025-05-25,0.0
U100573,Organic,Crypto_Beginners,2025-07-20,0.0
U100574,Email,Brand,2026-04-06,6.25
U100575,Organic,European_Market,2026-07-12,0.0
U100576,Email,Brand,2026-07-01,3.46
U100577,Organic,Referral_2025,2025-09-10,0.0
U100578,Referral,Brand,2026-01-25,7.55
U100579,Paid Search,Crypto_Beginners,2026-08-17,28.77
U100580,Paid Search,European_Market,2025-09-13,9.32
U100581,Affiliate,Mobile_App,2026-03-26,18.24
U100582,Referral,Mobile_App,2025-01-10,8.12
U100583,Paid Search,Referral_2025,2025-08-30,21.75
U100584,Organic,Retargeting,2025-09-08,0.0
U100585,Paid Search,Mobile_App,2025-01-05,25.52
U100586,Referral,Crypto_Beginners,2025-04-29,7.67
U100587,Organic,Trading_101,2026-01-09,0.0
U100588,Email,Brand,2025-03-06,3.94
U100589,Direct,Brand,2025-05-26,0.0
U100590,Email,Retargeting,2025-08-12,4.42
U100591,Referral,European_Market,2025-08-27,7.2
U100592,Social,Retargeting,2025-06-26,15.17
U100593,Organic,Brand,2025-10-09,0.0
U100594,Referral,European_Market,2025-03-04,11.17
U100595,Paid Search,Trading_101,2025-08-05,19.47
U100596,Paid Search,Trading_101,2026-04-06,24.39
U100597,Paid Search,Summer_Campaign,2025-04-15,13.17
U100598,Organic,Summer_Campaign,2025-04-09,0.0
U100599,Social,Mobile_App,2026-05-26,25.92
U100600,Affiliate,Trading_101,2026-01-20,17.49
U100601,Affiliate,Trading_101,2026-02-09,16.8
U100602,Affiliate,Brand,2026-06-02,20.74
U100603,Organic,Crypto_Beginners,2026-04-21,0.0
U100604,Direct,Mobile_App,2026-03-13,0.0
U100605,Email,Retargeting,2025-01-23,5.46
U100606,Organic,Mobile_App,2026-07-19,0.0
U100607,Organic,Referral_2025,2026-04-03,0.0
U100608,Email,Crypto_Beginners,2025-03-24,6.28
U100609,Direct,Trading_101,2025-05-25,0.0
U100610,Social,Retargeting,2025-03-26,11.61
U100611,Social,Trading_101,2025-03-19,16.69
U100612,Referral,Crypto_Beginners,2026-04-02,8.2
U100613,Referral,Retargeting,2025-01-01,9.93
U100614,Referral,Summer_Campaign,2025-02-20,9.13
U100615,Email,Summer_Campaign,2026-03-22,5.67
U100616,Referral,Retargeting,2026-03-25,11.15
U100617,Paid Search,Trading_101,2026-05-03,15.15
U100618,Affiliate,Trading_101,2025-02-03,18.2
U100619,Referral,Referral_2025,2025-12-14,13.54
U100620,Referral,Referral_2025,2025-04-05,9.72
U100621,Social,Retargeting,2025-03-13,14.65
U100622,Social,Retargeting,2026-07-05,14.56
U100623,Social,Retargeting,2025-06-03,15.29
U100624,Paid Search,Trading_101,2025-09-07,21.89
U100625,Organic,Brand,2026-03-14,0.0
U100626,Organic,Referral_2025,2025-04-28,0.0
U100627,Direct,Retargeting,2025-11-02,0.0
U100628,Direct,Referral_2025,2025-09-25,0.0
U100629,Direct,Retargeting,2025-02-23,0.0
U100630,Email,European_Market,2025-08-24,5.06
U100631,Organic,Crypto_Beginners,2026-01-24,0.0
U100632,Paid Search,Summer_Campaign,2026-02-05,11.79
U100633,Email,Brand,2025-10-30,6.09
U100634,Organic,Brand,2025-07-26,0.0
U100635,Direct,Trading_101,2025-08-17,0.0
U100636,Direct,Referral_2025,2026-08-01,0.0
U100637,Direct,Trading_101,2025-03-16,0.0
U100638,Social,European_Market,2026-03-11,22.48
U100639,Referral,European_Market,2025-04-13,5.52
U100640,Direct,Summer_Campaign,2026-02-26,0.0
U100641,Referral,Mobile_App,2025-11-02,8.65
U100642,Direct,European_Market,2025-04-08,0.0
U100643,Social,Mobile_App,2025-12-01,15.94
U100644,Referral,Trading_101,2026-03-11,7.19
U100645,Paid Search,European_Market,2026-03-23,22.98
U100646,Paid Search,Summer_Campaign,2025-11-04,29.97
U100647,Organic,European_Market,2025-09-06,0.0
U100648,Paid Search,Crypto_Beginners,2025-06-15,20.56
U100649,Paid Search,Trading_101,2026-04-26,14.45
U100650,Referral,Referral_2025,2025-12-01,12.05
U100651,Social,European_Market,2026-06-26,14.58
U100652,Organic,European_Market,2025-04-16,0.0
U100653,Paid Search,Retargeting,2026-07-17,24.69
U100654,Paid Search,Retargeting,2025-03-22,21.86
U100655,Paid Search,Crypto_Beginners,2025-05-13,14.86
U100656,Organic,Mobile_App,2025-05-18,0.0
U100657,Paid Search,Brand,2025-07-03,23.54
U100658,Paid Search,Trading_101,2026-02-05,19.44
U100659,Email,European_Market,2025-11-26,4.01
U100660,Organic,European_Market,2026-05-23,0.0
U100661,Organic,European_Market,2025-03-10,0.0
U100662,Referral,European_Market,2026-06-30,7.1
U100663,Paid Search,Brand,2025-02-22,19.29
U100664,Email,European_Market,2026-03-26,7.03
U100665,Paid Search,European_Market,2025-07-24,18.92
U100666,Paid Search,Crypto_Beginners,2025-05-06,20.24
U100667,Email,Brand,2025-02-12,5.18
U100668,Social,Mobile_App,2025-04-21,10.57
U100669,Organic,Brand,2025-07-02,0.0
U100670,Paid Search,Retargeting,2025-04-05,22.4
U100671,Affiliate,Referral_2025,2026-01-09,15.84
U100672,Referral,Trading_101,2026-06-04,7.02
U100673,Direct,Retargeting,2025-12-26,0.0
U100674,Direct,Referral_2025,2025-10-08,0.0
U100675,Affiliate,Summer_Campaign,2025-07-14,25.99
U100676,Affiliate,Referral_2025,2025-07-14,22.22
U100677,Social,Trading_101,2025-04-03,13.47
U100678,Organic,Trading_101,2025-03-02,0.0
U100679,Email,Retargeting,2025-02-20,4.51
U100680,Affiliate,Summer_Campaign,2026-02-07,18.29
U100681,Social,Brand,2025-01-05,13.76
U100682,Direct,Mobile_App,2026-04-11,0.0
U100683,Direct,Mobile_App,2026-08-27,0.0
U100684,Referral,Summer_Campaign,2026-06-18,9.98
U100685,Paid Search,Crypto_Beginners,2026-02-09,20.09
U100686,Affiliate,Brand,2026-05-28,15.9
U100687,Affiliate,Retargeting,2025-08-21,41.92
U100688,Affiliate,European_Market,2026-06-08,18.05
U100689,Paid Search,Referral_2025,2025-12-12,35.46
U100690,Social,Referral_2025,2025-02-15,9.96
U100691,Organic,Retargeting,2026-06-30,0.0
U100692,Direct,Brand,2025-03-19,0.0
U100693,Social,Mobile_App,2025-03-14,14.47
U100694,Direct,European_Market,2025-09-06,0.0
U100695,Direct,Summer_Campaign,2025-02-16,0.0
U100696,Email,Summer_Campaign,2025-05-01,4.74
U100697,Referral,Trading_101,2025-08-02,6.77
U100698,Referral,Brand,2025-08-27,6.34
U100699,Referral,Trading_101,2025-02-25,9.32
U100700,Organic,Crypto_Beginners,2025-12-16,0.0
U100701,Referral,Brand,2025-04-17,13.57
U100702,Organic,Summer_Campaign,2025-02-17,0.0
U100703,Referral,Trading_101,2026-07-27,7.94
U100704,Affiliate,Crypto_Beginners,2025-12-03,31.68
U100705,Referral,Retargeting,2025-01-26,11.15
U100706,Direct,Summer_Campaign,2025-09-14,0.0
U100707,Paid Search,Summer_Campaign,2025-01-08,20.19
U100708,Referral,European_Market,2025-09-10,6.84
U100709,Paid Search,Retargeting,2025-10-30,15.23
U100710,Paid Search,Referral_2025,2025-02-25,14.75
U100711,Paid Search,Mobile_App,2026-06-10,16.23
U100712,Direct,Retargeting,2026-04-19,0.0
U100713,Referral,Mobile_App,2025-01-28,7.98
U100714,Referral,European_Market,2025-03-19,13.6
U100715,Social,European_Market,2025-08-04,16.59
U100716,Paid Search,Trading_101,2026-01-21,16.84
U100717,Social,Crypto_Beginners,2025-12-31,16.38
U100718,Referral,Brand,2026-06-10,11.04
U100719,Paid Search,Summer_Campaign,2025-11-08,14.94
U100720,Paid Search,Trading_101,2025-01-07,21.16
U100721,Email,Summer_Campaign,2025-01-03,3.25
U100722,Affiliate,Crypto_Beginners,2025-12-29,21.75
U100723,Affiliate,Summer_Campaign,2026-05-23,29.99
U100724,Affiliate,Crypto_Beginners,2025-10-01,28.47
U100725,Paid Search,European_Market,2026-05-21,22.66
U100726,Social,Referral_2025,2025-01-15,12.23
U100727,Organic,Mobile_App,2025-07-11,0.0
U100728,Social,Mobile_App,2026-04-30,14.05
U100729,Organic,Trading_101,2025-01-28,0.0
U100730,Paid Search,European_Market,2025-02-08,26.22
U100731,Email,Referral_2025,2025-09-30,4.16
U100732,Paid Search,Brand,2025-08-19,15.87
U100733,Social,European_Market,2025-03-27,17.55
U100734,Paid Search,Summer_Campaign,2026-04-19,21.16
U100735,Affiliate,European_Market,2025-05-06,35.68
U100736,Paid Search,Mobile_App,2026-06-21,17.36
U100737,Organic,Summer_Campaign,2025-05-25,0.0
U100738,Organic,European_Market,2026-06-09,0.0
U100739,Direct,Crypto_Beginners,2025-07-31,0.0
U100740,Paid Search,Summer_Campaign,2025-01-25,14.06
U100741,Organic,European_Market,2026-08-03,0.0
U100742,Social,European_Market,2026-01-29,15.3
U100743,Paid Search,Trading_101,2025-03-08,14.72
U100744,Paid Search,Referral_2025,2025-08-21,14.47
U100745,Organic,Brand,2025-04-19,0.0
U100746,Email,Mobile_App,2025-05-26,6.65
U100747,Organic,Summer_Campaign,2025-04-21,0.0
U100748,Organic,European_Market,2025-08-16,0.0
U100749,Affiliate,Brand,2025-04-21,15.65
U100750,Referral,Summer_Campaign,2026-04-15,10.15
U100751,Social,Summer_Campaign,2025-02-03,13.91
U100752,Paid Search,Referral_2025,2026-01-04,17.36
U100753,Organic,European_Market,2026-08-18,0.0
U100754,Affiliate,Summer_Campaign,2026-07-08,22.05
U100755,Referral,Trading_101,2026-03-01,8.38
U100756,Referral,Summer_Campaign,2026-06-02,8.22
U100757,Organic,Trading_101,2025-10-09,0.0
U100758,Affiliate,Summer_Campaign,2025-11-16,14.46
U100759,Social,Mobile_App,2026-03-19,12.82
U100760,Affiliate,Trading_101,2025-11-11,19.5
U100761,Email,Retargeting,2026-01-12,3.98
U100762,Social,Mobile_App,2025-10-16,11.61
U100763,Affiliate,European_Market,2026-03-13,18.54
U100764,Paid Search,Referral_2025,2025-10-04,13.4
U100765,Paid Search,Trading_101,2026-08-05,20.74
U100766,Affiliate,European_Market,2026-05-18,21.03
U100767,Organic,Mobile_App,2026-05-31,0.0
U100768,Affiliate,European_Market,2025-12-16,24.75
U100769,Paid Search,European_Market,2026-03-22,9.94
U100770,Direct,Referral_2025,2025-12-16,0.0
U100771,Direct,Mobile_App,2026-08-30,0.0
U100772,Social,Crypto_Beginners,2025-05-17,13.94
U100773,Organic,Retargeting,2025-08-31,0.0
U100774,Referral,European_Market,2026-06-27,7.97
U100775,Organic,Trading_101,2025-02-09,0.0
U100776,Organic,Retargeting,2025-08-17,0.0
U100777,Paid Search,Referral_2025,2026-07-02,17.17
U100778,Affiliate,Mobile_App,2025-08-11,16.75
U100779,Paid Search,Trading_101,2025-01-06,18.57
U100780,Direct,Brand,2025-11-18,0.0
U100781,Social,Referral_2025,2026-04-13,16.32
U100782,Affiliate,Trading_101,2025-03-16,25.72
U100783,Organic,Trading_101,2025-01-04,0.0
U100784,Paid Search,Brand,2025-04-28,17.62
U100785,Paid Search,Crypto_Beginners,2026-08-29,22.72
U100786,Organic,Crypto_Beginners,2026-05-19,0.0
U100787,Direct,Referral_2025,2026-07-28,0.0
U100788,Email,European_Market,2026-03-17,5.75
U100789,Paid Search,Crypto_Beginners,2025-07-13,25.16
U100790,Direct,Crypto_Beginners,2026-01-27,0.0
U100791,Organic,Summer_Campaign,2025-01-26,0.0
U100792,Organic,Trading_101,2026-03-11,0.0
U100793,Affiliate,European_Market,2025-06-22,20.7
U100794,Organic,Referral_2025,2025-10-27,0.0
U100795,Affiliate,Trading_101,2025-11-22,20.99
U100796,Referral,Retargeting,2026-02-14,11.04
U100797,Direct,European_Market,2025-04-28,0.0
U100798,Organic,Trading_101,2025-08-13,0.0
U100799,Direct,Crypto_Beginners,2026-06-16,0.0
U100800,Organic,Brand,2025-04-23,0.0
U100801,Email,Retargeting,2025-05-20,3.64
U100802,Paid Search,Retargeting,2026-07-13,17.61
U100803,Organic,Referral_2025,2025-01-01,0.0
U100804,Paid Search,Mobile_App,2025-03-31,26.73
U100805,Email,Summer_Campaign,2025-11-16,5.61
U100806,Referral,European_Market,2026-07-04,8.56
U100807,Organic,Mobile_App,2025-05-19,0.0
U100808,Referral,Summer_Campaign,2026-05-26,9.41
U100809,Organic,Summer_Campaign,2025-09-16,0.0
U100810,Social,European_Market,2025-01-10,9.43
U100811,Organic,Trading_101,2025-09-18,0.0
U100812,Referral,Crypto_Beginners,2025-06-21,10.89
U100813,Direct,Summer_Campaign,2025-01-13,0.0
U100814,Organic,European_Market,2025-06-17,0.0
U100815,Organic,Retargeting,2026-08-19,0.0
U100816,Affiliate,Retargeting,2025-11-17,14.31
U100817,Organic,European_Market,2025-11-15,0.0
U100818,Email,Trading_101,2025-11-25,5.41
U100819,Email,Trading_101,2026-07-04,5.86
U100820,Direct,Mobile_App,2026-02-23,0.0
U100821,Organic,Mobile_App,2026-08-29,0.0
U100822,Affiliate,Summer_Campaign,2025-04-05,17.27
U100823,Referral,Summer_Campaign,2026-08-04,6.55
U100824,Social,Mobile_App,2025-11-14,17.92
U100825,Paid Search,Crypto_Beginners,2025-08-24,20.58
U100826,Affiliate,Crypto_Beginners,2025-11-30,18.29
U100827,Paid Search,Mobile_App,2026-01-11,14.74
U100828,Organic,Summer_Campaign,2026-04-04,0.0
U100829,Social,Mobile_App,2025-05-17,8.69
U100830,Email,Trading_101,2026-08-11,6.08
U100831,Organic,Referral_2025,2026-07-01,0.0
U100832,Paid Search,Summer_Campaign,2026-05-28,17.12
U100833,Organic,Referral_2025,2025-10-23,0.0
U100834,Organic,Referral_2025,2025-11-16,0.0
U100835,Organic,Brand,2026-07-26,0.0
U100836,Email,Brand,2025-12-15,6.19
U100837,Organic,Mobile_App,2025-08-17,0.0
U100838,Organic,European_Market,2025-09-27,0.0
U100839,Social,Trading_101,2025-10-18,17.39
U100840,Referral,Brand,2025-06-14,12.0
U100841,Affiliate,Crypto_Beginners,2025-01-05,12.36
U100842,Email,Retargeting,2026-01-14,7.06
U100843,Organic,Brand,2025-03-19,0.0
U100844,Organic,Retargeting,2026-02-14,0.0
U100845,Organic,Referral_2025,2026-07-28,0.0
U100846,Affiliate,Mobile_App,2025-05-12,17.9
U100847,Social,Brand,2026-08-24,20.44
U100848,Referral,Trading_101,2025-02-11,5.51
U100849,Social,Mobile_App,2025-03-30,18.19
U100850,Organic,European_Market,2026-02-06,0.0
U100851,Organic,Crypto_Beginners,2025-10-23,0.0
U100852,Organic,Trading_101,2025-10-22,0.0
U100853,Social,Retargeting,2026-06-10,12.18
U100854,Organic,Crypto_Beginners,2026-02-26,0.0
U100855,Paid Search,European_Market,2025-01-23,17.72
U100856,Social,Summer_Campaign,2026-07-29,25.17
U100857,Affiliate,Brand,2025-05-23,22.12
U100858,Direct,Crypto_Beginners,2025-05-25,0.0
U100859,Paid Search,Referral_2025,2025-08-13,15.42
U100860,Paid Search,Mobile_App,2026-05-18,26.06
U100861,Paid Search,European_Market,2025-04-14,17.44
U100862,Organic,Referral_2025,2025-02-08,0.0
U100863,Social,Retargeting,2025-07-17,17.08
U100864,Affiliate,Mobile_App,2026-08-02,22.35
U100865,Email,Crypto_Beginners,2026-01-26,6.06
U100866,Social,Mobile_App,2025-06-28,17.44
U100867,Organic,Summer_Campaign,2026-07-08,0.0
U100868,Affiliate,Crypto_Beginners,2026-03-24,27.43
U100869,Referral,Retargeting,2026-05-15,7.71
U100870,Affiliate,Summer_Campaign,2025-01-15,18.81
U100871,Organic,Referral_2025,2025-10-16,0.0
U100872,Social,Summer_Campaign,2026-04-23,15.82
U100873,Organic,Crypto_Beginners,2025-08-19,0.0
U100874,Direct,Referral_2025,2026-02-24,0.0
U100875,Social,Mobile_App,2025-06-06,17.07
U100876,Organic,Mobile_App,2026-07-04,0.0
U100877,Referral,Summer_Campaign,2026-03-17,11.93
U100878,Affiliate,Mobile_App,2025-04-07,16.04
U100879,Organic,Summer_Campaign,2026-02-15,0.0
U100880,Referral,European_Market,2025-10-16,12.58
U100881,Organic,Trading_101,2025-09-11,0.0
U100882,Referral,Referral_2025,2025-07-15,8.98
U100883,Referral,Brand,2026-08-21,8.87
U100884,Referral,Brand,2026-06-06,11.35
U100885,Direct,Referral_2025,2026-06-01,0.0
U100886,Social,Mobile_App,2025-04-28,16.35
U100887,Social,Mobile_App,2025-06-08,17.99
U100888,Organic,Summer_Campaign,2025-08-16,0.0
U100889,Paid Search,Brand,2025-08-04,26.64
U100890,Affiliate,Mobile_App,2025-01-15,23.62
U100891,Organic,Brand,2025-06-06,0.0
U100892,Paid Search,Crypto_Beginners,2025-09-18,15.96
U100893,Paid Search,European_Market,2025-06-06,17.55
U100894,Direct,European_Market,2025-02-16,0.0
U100895,Direct,Mobile_App,2025-11-20,0.0
U100896,Social,Retargeting,2025-05-10,11.31
U100897,Referral,Referral_2025,2026-02-15,8.43
U100898,Paid Search,Crypto_Beginners,2025-04-05,20.16
U100899,Organic,Brand,2025-10-19,0.0
U100900,Paid Search,Trading_101,2025-10-10,11.48
U100901,Organic,Crypto_Beginners,2025-03-10,0.0
U100902,Organic,Summer_Campaign,2025-01-11,0.0
U100903,Organic,Crypto_Beginners,2025-09-11,0.0
U100904,Direct,Trading_101,2026-07-04,0.0
U100905,Referral,Crypto_Beginners,2025-05-14,9.22
U100906,Affiliate,Trading_101,2025-01-23,21.08
U100907,Organic,Brand,2025-12-12,0.0
U100908,Affiliate,European_Market,2025-10-29,27.92
U100909,Social,Summer_Campaign,2025-12-29,14.54
U100910,Email,Trading_101,2026-01-31,5.51
U100911,Paid Search,Mobile_App,2025-08-06,20.35
U100912,Organic,European_Market,2025-05-21,0.0
U100913,Direct,Trading_101,2025-07-29,0.0
U100914,Affiliate,Summer_Campaign,2026-04-05,26.82
U100915,Direct,Crypto_Beginners,2025-12-22,0.0
U100916,Email,European_Market,2025-11-20,2.95
U100917,Referral,Retargeting,2025-05-13,9.17
U100918,Paid Search,Brand,2025-05-07,14.15
U100919,Referral,Trading_101,2025-04-16,8.03
U100920,Referral,Brand,2026-08-27,8.93
U100921,Organic,Referral_2025,2026-01-13,0.0
U100922,Social,Referral_2025,2025-02-20,15.55
U100923,Referral,Brand,2025-01-29,7.35
U100924,Organic,Summer_Campaign,2026-04-07,0.0
U100925,Affiliate,European_Market,2025-10-23,17.06
U100926,Organic,Retargeting,2025-10-24,0.0
U100927,Referral,Brand,2026-02-11,10.52
U100928,Organic,Referral_2025,2026-02-09,0.0
U100929,Social,European_Market,2025-12-12,17.26
U100930,Organic,Summer_Campaign,2026-02-24,0.0
U100931,Organic,Trading_101,2025-07-01,0.0
U100932,Social,European_Market,2025-01-01,26.65
U100933,Organic,Crypto_Beginners,2026-07-21,0.0
U100934,Social,Referral_2025,2026-01-06,14.63
U100935,Referral,Crypto_Beginners,2026-03-07,7.93
U100936,Social,Referral_2025,2025-11-05,13.73
U100937,Organic,European_Market,2025-05-17,0.0
U100938,Affiliate,Trading_101,2025-07-21,20.41
U100939,Paid Search,Brand,2026-03-12,12.11
U100940,Referral,Retargeting,2025-11-09,8.03
U100941,Referral,Trading_101,2025-04-27,5.7
U100942,Paid Search,European_Market,2026-07-29,10.23
U100943,Direct,Summer_Campaign,2025-09-01,0.0
U100944,Referral,Summer_Campaign,2026-06-21,6.71
U100945,Organic,Brand,2026-08-25,0.0
U100946,Organic,Summer_Campaign,2025-03-16,0.0
U100947,Paid Search,Referral_2025,2026-01-21,15.72
U100948,Affiliate,Mobile_App,2025-07-29,21.7
U100949,Referral,Trading_101,2026-04-20,8.67
U100950,Organic,Mobile_App,2026-02-22,0.0
U100951,Social,Mobile_App,2025-12-13,15.82
U100952,Referral,Brand,2026-06-13,8.9
U100953,Social,European_Market,2025-06-28,25.52
U100954,Organic,Mobile_App,2025-07-01,0.0
U100955,Organic,Crypto_Beginners,2025-01-25,0.0
U100956,Direct,European_Market,2025-06-29,0.0
U100957,Organic,Referral_2025,2026-05-16,0.0
U100958,Organic,Brand,2025-06-10,0.0
U100959,Social,Mobile_App,2025-06-26,12.58
U100960,Email,Crypto_Beginners,2025-10-12,3.13
U100961,Referral,Brand,2025-03-04,9.54
U100962,Organic,Brand,2025-06-05,0.0
U100963,Paid Search,Mobile_App,2026-04-14,14.65
U100964,Referral,Crypto_Beginners,2025-02-18,12.85
U100965,Referral,Crypto_Beginners,2025-03-25,9.55
U100966,Referral,Crypto_Beginners,2025-12-27,9.47
U100967,Referral,Brand,2025-05-28,10.73
U100968,Organic,Brand,2025-12-08,0.0
U100969,Organic,Crypto_Beginners,2026-04-21,0.0
U100970,Organic,European_Market,2025-03-04,0.0
U100971,Paid Search,Crypto_Beginners,2025-12-26,17.27
U100972,Paid Search,Retargeting,2026-07-15,14.01
U100973,Affiliate,Crypto_Beginners,2025-11-23,17.06
U100974,Referral,European_Market,2025-05-21,14.32
U100975,Direct,Retargeting,2025-08-03,0.0
U100976,Social,Brand,2026-03-11,17.32
U100977,Paid Search,Mobile_App,2025-11-14,29.13
U100978,Referral,Crypto_Beginners,2025-02-01,8.02
U100979,Social,Summer_Campaign,2025-10-12,25.26
U100980,Paid Search,European_Market,2025-11-01,16.11
U100981,Organic,Retargeting,2026-03-05,0.0
