session_id,user_id,session_date,session_duration_sec,screens_viewed,device_type,app_version
S500457,U112382,2026-03-14,320.0,6,Web,5.1.0
S500458,U122688,2025-06-05,371.0,6,iOS,5.2.0
S500459,U141709,2025-12-22,261.0,5,iOS,5.4.1
S500460,U144458,2025-07-03,614.0,5,iOS,5.3.0
S500461,U119617,2025-09-13,95.0,11,Android,5.4.0
S500462,U100275,2025-09-14,1141.0,8,Web,5.2.0
S500463,U108289,2026-03-26,255.0,5,Android,5.1.0
S500464,U123351,2025-06-12,458.0,7,Android,5.2.0
S500465,U100552,2026-02-21,305.0,3,Android,5.1.0
S500466,U147857,2026-06-17,637.0,5,Android,5.4.1
S500467,U118467,2026-08-23,291.0,5,Android,5.2.0
S500468,U107490,2026-07-13,123.0,5,iOS,5.2.0
S500469,U122709,2026-05-14,649.0,6,iOS,5.4.0
S500470,U138706,2025-05-26,507.0,2,iOS,5.4.0
S500471,U115917,2025-10-24,489.0,8,Web,5.4.0
S500472,U114489,2026-08-07,206.0,12,Web,5.4.1
S500473,U134988,2026-04-27,235.0,8,Android,5.4.0
S500474,U104325,2025-07-12,744.0,5,Android,5.4.1
S500475,U140917,2025-08-02,202.0,6,iOS,5.3.0
S500476,U136604,2025-03-08,365.0,13,Web,5.1.0
S500477,U139546,2026-05-17,717.0,3,iOS,5.3.0
S500478,U118961,2025-09-24,1083.0,4,Web,5.3.0
S500479,U144076,2025-04-29,623.0,7,Android,5.3.0
S500480,U142172,2025-10-26,185.0,7,Android,5.3.0
S500481,U149857,2026-08-04,504.0,12,Web,5.2.0
S500482,U104821,2026-05-14,342.0,6,iOS,5.3.0
S500483,U146451,2026-07-26,312.0,6,iOS,5.4.1
S500484,U124022,2025-08-03,193.0,5,iOS,5.4.1
S500485,U101170,2026-03-24,151.0,10,Web,5.2.0
S500486,U130772,2026-07-03,281.0,10,Android,5.1.0
S500487,U137372,2026-08-24,819.0,5,iOS,5.1.0
S500488,U107698,2026-06-06,199.0,5,Android,5.3.0
S500489,U122830,2025-10-04,526.0,6,iOS,5.2.0
S500490,U103619,2026-05-15,563.0,4,Android,5.4.1
S500491,U136127,2025-11-16,285.0,7,iOS,5.2.0
S500492,U142631,2025-07-04,429.0,8,Android,5.4.0
S500493,U122884,2026-04-11,220.0,6,Web,5.3.0
S500494,U111482,2026-01-13,585.0,12,Android,5.4.0
S500495,U124315,2025-07-25,193.0,6,Android,5.4.1
S500496,U138488,2025-05-11,172.0,6,iOS,5.1.0
S500497,U132337,2026-01-06,826.0,5,Android,5.1.0
S500498,U117609,2026-01-23,102.0,9,iOS,5.3.0
S500499,U124809,2025-09-07,386.0,6,Web,5.3.0
S500500,U107353,2025-05-03,258.0,6,Web,5.2.0
S500501,U106397,2025-09-21,341.0,7,iOS,5.4.1
S500502,U146113,2026-07-07,240.0,11,iOS,5.2.0
S500503,U123201,2025-05-25,393.0,11,iOS,5.1.0
S500504,U124706,2026-04-28,480.0,7,Android,5.4.1
S500505,U125368,2026-05-23,136.0,7,iOS,5.4.0
S500506,U135894,2026-03-24,294.0,8,Android,5.2.0
S500507,U148559,2026-01-13,211.0,7,Android,5.3.0
S500508,U103423,2025-08-16,325.0,6,iOS,5.3.0
S500509,U129360,2026-03-22,454.0,2,iOS,5.3.0
S500510,U139374,2026-02-23,94.0,2,Android,5.4.1
S500511,U124242,2025-04-20,441.0,5,iOS,5.1.0
S500512,U108878,2025-09-02,146.0,10,Web,5.4.0
S500513,U101734,2025-10-27,449.0,8,Android,5.4.0
S500514,U110886,2026-03-07,351.0,6,Android,5.4.1
S500515,U143619,2025-12-27,1490.0,7,Android,5.3.0
S500516,U104947,2025-08-14,207.0,5,iOS,5.4.0
S500517,U125801,2026-08-05,588.0,8,Android,5.4.1
S500518,U107095,2026-01-23,59.0,13,Android,5.3.0
S500519,U121100,2026-05-10,150.0,6,Web,5.3.0
S500520,U127128,2026-07-05,402.0,7,Android,5.4.1
S500521,U140562,2026-02-27,291.0,7,Android,5.3.0
S500522,U120399,2025-11-25,133.0,6,Android,5.3.0
S500523,U147005,2026-01-23,344.0,3,iOS,5.4.0
S500524,U129063,2026-03-19,155.0,6,Web,5.4.0
S500525,U138156,2026-02-10,116.0,8,iOS,5.4.0
S500526,U135038,2025-06-24,773.0,8,iOS,5.3.0
S500527,U111533,2026-01-30,186.0,7,iOS,5.4.0
S500528,U144447,2025-10-13,364.0,6,iOS,5.1.0
S500529,U119375,2025-07-01,325.0,6,Android,5.4.0
S500530,U132425,2026-06-11,95.0,8,Android,5.4.0
S500531,U140669,2025-11-15,214.0,8,Android,5.3.0
S500532,U126068,2025-09-04,358.0,14,Android,5.4.0
S500533,U140136,2025-11-28,554.0,6,iOS,5.3.0
S500534,U110779,2026-04-04,353.0,10,iOS,5.3.0
S500535,U107443,2026-03-08,666.0,7,iOS,5.4.0
S500536,U114692,2025-08-17,524.0,9,iOS,5.4.0
S500537,U114601,2026-05-21,633.0,6,Web,5.4.0
S500538,U120628,2025-04-02,395.0,6,Android,5.1.0
S500539,U105756,2025-08-05,295.0,7,Web,5.3.0
S500540,U126998,2026-01-28,240.0,6,Web,5.4.0
S500541,U132386,2025-12-01,302.0,1,Android,5.4.1
S500542,U115738,2026-06-25,83.0,2,Android,5.4.0
S500543,U142582,2026-05-07,35.0,3,Web,5.4.0
S500544,U122438,2025-12-18,381.0,6,iOS,5.1.0
S500545,U115153,2025-09-22,809.0,7,Android,5.1.0
S500546,U135101,2025-05-07,198.0,8,Android,5.4.1
S500547,U110983,2026-03-19,407.0,12,iOS,5.4.0
S500548,U105143,2025-07-19,333.0,7,iOS,5.3.0
S500549,U131171,2025-11-20,143.0,8,iOS,5.1.0
S500550,U103400,2026-08-09,354.0,7,Web,5.4.0
S500551,U101018,2026-08-28,445.0,6,iOS,5.4.0
S500552,U119037,2025-08-22,432.0,14,Android,5.3.0
S500553,U136188,2026-07-19,222.0,4,Web,5.4.1
S500554,U116681,2026-06-01,271.0,15,iOS,5.1.0
S500555,U141090,2026-01-12,437.0,9,Android,5.4.0
S500556,U103215,2026-04-02,150.0,12,iOS,5.3.0
S500557,U101617,2025-07-10,195.0,6,Android,5.3.0
S500558,U100361,2025-11-23,995.0,5,Android,5.3.0
S500559,U142294,2025-10-08,526.0,11,iOS,5.4.0
S500560,U119113,2026-02-09,360.0,6,Android,5.4.1
S500561,U108669,2026-01-06,131.0,6,Android,5.2.0
S500562,U100932,2025-10-30,143.0,8,Android,5.4.1
S500563,U142480,2025-11-01,587.0,7,iOS,5.3.0
S500564,U145885,2025-10-22,381.0,3,Android,5.4.1
S500565,U120921,2026-04-25,461.0,9,iOS,5.4.1
S500566,U145071,2025-08-02,411.0,6,iOS,5.4.0
S500567,U136223,2026-05-10,266.0,3,Android,5.1.0
S500568,U142450,2025-11-06,666.0,9,Android,5.1.0
S500569,U149341,2025-12-18,494.0,8,Android,5.4.0
S500570,U148705,2025-11-14,549.0,8,iOS,5.4.0
S500571,U105514,2026-08-09,428.0,3,iOS,5.1.0
S500572,U128642,2026-08-02,647.0,8,iOS,5.4.0
S500573,U126046,2026-06-04,113.0,4,iOS,5.3.0
S500574,U135663,2025-08-25,429.0,7,iOS,5.4.0
S500575,U127116,2026-08-07,91.0,6,Android,5.2.0
S500576,U130196,2026-05-29,379.0,9,Android,5.3.0
S500577,U147043,2025-08-19,763.0,17,Android,5.4.0
S500578,U103502,2026-06-06,807.0,4,iOS,5.2.0
S500579,U104150,2026-01-07,271.0,6,iOS,5.4.0
S500580,U135640,2026-08-28,167.0,7,iOS,5.2.0
S500581,U126415,2026-04-01,310.0,9,Web,5.4.0
S500582,U103580,2026-04-08,320.0,9,iOS,5.4.0
S500583,U131150,2025-08-07,115.0,5,Android,5.3.0
S500584,U129556,2026-04-26,238.0,4,Web,5.1.0
S500585,U102728,2025-09-15,327.0,6,iOS,5.4.0
S500586,U110642,2026-04-28,217.0,5,Android,5.2.0
S500587,U122924,2026-06-18,379.0,6,iOS,5.1.0
S500588,U124116,2026-02-17,797.0,5,iOS,5.1.0
S500589,U145587,2026-02-26,101.0,9,iOS,5.4.1
S500590,U138108,2026-07-10,134.0,9,Android,5.4.0
S500591,U134083,2026-07-24,778.0,5,iOS,5.4.1
S500592,U146917,2025-08-27,294.0,7,Android,5.2.0
S500593,U122359,2025-08-12,853.0,7,Web,5.4.0
S500594,U129257,2025-12-11,127.0,4,iOS,5.4.1
S500595,U131569,2026-04-01,784.0,4,iOS,5.2.0
S500596,U148405,2025-09-07,413.0,10,Web,5.1.0
S500597,U140099,2025-12-15,187.0,5,iOS,5.3.0
S500598,U118818,2026-08-05,600.0,10,Android,5.4.0
S500599,U146148,2026-01-15,969.0,1,iOS,5.4.0
S500600,U147426,2026-04-09,55.0,12,iOS,5.3.0
S500601,U122907,2025-11-02,352.0,11,Android,5.4.1
S500602,U102201,2026-06-20,207.0,10,iOS,5.2.0
S500603,U139716,2026-05-22,88.0,7,Android,5.4.0
S500604,U104141,2026-03-13,267.0,7,Android,5.2.0
S500605,U114710,2026-05-06,423.0,9,iOS,5.1.0
S500606,U143939,2026-03-25,1162.0,8,Android,5.4.0
S500607,U117882,2025-11-20,1246.0,9,Android,5.4.1
S500608,U137189,2025-11-30,819.0,7,Android,5.4.1
S500609,U101037,2025-11-15,87.0,5,iOS,5.3.0
S500610,U132510,2025-06-09,432.0,6,Android,5.2.0
S500611,U147095,2025-12-20,345.0,7,iOS,5.3.0
S500612,U104757,2026-05-03,326.0,4,Android,5.4.0
S500613,U143328,2026-05-26,284.0,8,iOS,5.4.0
S500614,U144912,2026-05-13,494.0,6,Web,5.3.0
S500615,U129396,2025-09-03,196.0,8,iOS,5.2.0
S500616,U129360,2026-06-18,119.0,6,Android,5.3.0
S500617,U116569,2026-04-17,119.0,6,iOS,5.4.1
S500618,U113110,2026-03-14,179.0,4,iOS,5.4.0
S500619,U102451,2025-07-27,273.0,7,iOS,5.3.0
S500620,U106665,2026-07-22,627.0,7,iOS,5.3.0
S500621,U114314,2026-04-29,137.0,7,Android,5.3.0
S500622,U112198,2026-07-08,181.0,2,Web,5.1.0
S500623,U112121,2025-09-26,635.0,6,Android,5.3.0
S500624,U144227,2026-03-13,586.0,8,iOS,5.4.0
S500625,U131744,2025-10-11,130.0,12,Web,5.3.0
S500626,U147041,2026-04-24,383.0,4,Android,5.4.1
S500627,U130294,2026-07-13,1842.0,5,Android,5.3.0
S500628,U131112,2026-06-24,972.0,10,iOS,5.4.1
S500629,U118210,2025-12-15,378.0,8,Android,5.4.1
S500630,U119010,2026-02-28,167.0,6,iOS,5.3.0
S500631,U134613,2025-08-13,284.0,9,Android,5.2.0
S500632,U136502,2026-03-30,201.0,5,Android,5.1.0
S500633,U110026,2025-12-14,231.0,9,Android,5.2.0
S500634,U126878,2026-06-14,181.0,7,iOS,5.4.1
S500635,U149410,2025-09-07,202.0,6,Web,5.3.0
S500636,U137787,2025-06-28,173.0,9,iOS,5.4.1
S500637,U127027,2026-07-05,121.0,10,iOS,5.3.0
S500638,U110224,2026-04-27,280.0,4,Android,5.1.0
S500639,U120687,2026-06-26,433.0,4,Android,5.4.0
S500640,U124197,2026-07-20,328.0,4,iOS,5.4.0
S500641,U120237,2025-09-16,282.0,5,Android,5.2.0
S500642,U121200,2025-09-02,188.0,6,iOS,5.2.0
S500643,U135405,2026-01-19,193.0,9,iOS,5.2.0
S500644,U131927,2026-03-20,653.0,5,Web,5.3.0
S500645,U129230,2025-08-10,276.0,8,iOS,5.2.0
S500646,U112293,2026-03-02,396.0,12,Android,5.3.0
S500647,U139580,2025-12-08,238.0,4,iOS,5.4.1
S500648,U107517,2026-01-05,182.0,5,iOS,5.4.0
S500649,U115488,2025-05-15,294.0,6,Web,5.2.0
S500650,U118325,2025-05-29,155.0,10,iOS,5.4.0
S500651,U109517,2026-04-03,217.0,9,iOS,5.4.0
S500652,U111685,2025-11-17,130.0,7,iOS,5.2.0
S500653,U145441,2025-09-02,121.0,9,Android,5.4.1
S500654,U100592,2026-04-03,339.0,6,iOS,5.4.0
S500655,U110706,2026-07-01,297.0,9,iOS,5.2.0
S500656,U133284,2025-11-02,214.0,6,Android,5.4.1
S500657,U118768,2026-08-28,618.0,5,iOS,5.3.0
S500658,U117435,2025-05-12,170.0,10,iOS,5.3.0
S500659,U137540,2026-01-15,589.0,9,Android,5.4.0
S500660,U105264,2026-03-05,171.0,4,iOS,5.2.0
S500661,U108458,2026-03-09,395.0,4,iOS,5.4.0
S500662,U135985,2025-04-22,278.0,11,Android,5.2.0
S500663,U108629,2026-08-02,250.0,11,iOS,5.4.0
S500664,U144070,2025-04-14,706.0,5,Android,5.3.0
S500665,U103512,2025-03-04,173.0,10,Android,5.1.0
S500666,U115985,2025-06-28,414.0,5,Android,5.2.0
S500667,U115917,2026-05-15,244.0,7,iOS,5.3.0
S500668,U103492,2025-11-01,317.0,6,iOS,5.3.0
S500669,U110827,2025-12-16,357.0,8,Web,5.3.0
S500670,U122672,2026-08-17,160.0,7,Android,5.2.0
S500671,U108714,2026-02-04,447.0,8,Web,5.4.1
S500672,U116045,2025-08-13,129.0,9,Web,5.4.0
S500673,U135735,2025-08-30,681.0,8,Android,5.4.1
S500674,U128174,2026-05-29,217.0,7,Android,5.4.1
S500675,U144364,2026-04-03,454.0,6,Android,5.2.0
S500676,U131991,2026-07-10,160.0,10,Android,5.4.1
S500677,U140511,2026-06-18,496.0,4,Web,5.4.0
S500678,U114343,2026-07-10,122.0,9,Android,5.2.0
S500679,U138664,2026-06-01,173.0,8,Android,5.2.0
S500680,U111957,2026-04-04,271.0,6,Web,5.3.0
S500681,U122144,2025-09-27,293.0,6,iOS,5.3.0
S500682,U101133,2025-02-21,200.0,5,iOS,5.2.0
S500683,U149137,2025-05-26,63.0,6,iOS,5.3.0
S500684,U111325,2025-09-27,515.0,9,Web,5.2.0
S500685,U114293,2025-09-23,347.0,9,Android,5.4.0
S500686,U137741,2025-10-24,394.0,7,Android,5.4.0
S500687,U136598,2026-07-07,309.0,7,iOS,5.2.0
S500688,U110924,2026-07-11,193.0,6,iOS,5.1.0
S500689,U132969,2025-11-24,415.0,9,Web,5.3.0
S500690,U112191,2026-08-18,890.0,6,Android,5.4.0
S500691,U108448,2026-03-14,901.0,5,iOS,5.3.0
S500692,U141401,2025-10-07,323.0,6,Android,5.4.1
S500693,U111193,2026-06-23,289.0,5,Android,5.4.0
S500694,U147331,2025-06-13,125.0,4,Android,5.4.1
S500695,U111598,2026-03-31,268.0,8,iOS,5.4.0
S500696,U132305,2026-01-25,260.0,5,iOS,5.1.0
S500697,U147661,2026-08-02,317.0,7,Android,5.2.0
S500698,U144115,2025-08-25,231.0,5,iOS,5.4.0
S500699,U115967,2025-09-20,801.0,4,Web,5.2.0
S500700,U145928,2026-04-17,487.0,6,Android,5.2.0
S500701,U121713,2026-02-12,82.0,9,Web,5.4.1
S500702,U118113,2026-04-01,76.0,7,Android,5.2.0
S500703,U137250,2025-08-17,181.0,6,Android,5.4.0
S500704,U148997,2026-01-10,851.0,6,Android,5.4.0
S500705,U130360,2025-01-15,354.0,6,Android,5.3.0
S500706,U129940,2026-07-28,643.0,2,Android,5.1.0
S500707,U142171,2025-10-28,471.0,6,Android,5.4.1
S500708,U112354,2025-08-28,136.0,4,iOS,5.1.0
S500709,U116602,2025-10-03,353.0,8,Web,5.1.0
S500710,U132681,2026-04-22,146.0,10,Android,5.3.0
S500711,U106505,2026-08-26,427.0,8,iOS,5.4.1
S500712,U115683,2026-04-13,88.0,6,iOS,5.1.0
S500713,U148762,2025-12-24,161.0,9,iOS,5.4.0
S500714,U148101,2026-08-06,511.0,6,Android,5.3.0
S500715,U112434,2025-12-01,202.0,4,Web,5.3.0
S500716,U140343,2025-10-18,487.0,7,Android,5.4.0
S500717,U141981,2026-02-14,169.0,5,Web,5.3.0
S500718,U145331,2026-01-18,221.0,8,iOS,5.4.1
S500719,U112438,2025-08-25,358.0,6,iOS,5.4.0
S500720,U104415,2026-03-25,488.0,11,iOS,5.3.0
S500721,U143608,2026-08-16,663.0,1,Android,5.4.0
S500722,U113779,2026-04-24,356.0,7,Android,5.4.0
S500723,U130198,2026-01-25,234.0,5,Android,5.4.0
S500724,U144991,2026-07-07,638.0,9,Android,5.1.0
S500725,U126595,2025-11-17,214.0,5,iOS,5.4.0
S500726,U125357,2026-06-07,542.0,8,Android,5.4.0
S500727,U101051,2026-08-28,599.0,4,Android,5.4.0
S500728,U103449,2025-10-27,139.0,7,iOS,5.4.1
S500729,U106688,2025-05-13,652.0,8,Android,5.3.0
S500730,U120632,2026-01-03,569.0,10,Android,5.3.0
S500731,U131150,2025-11-13,170.0,4,Android,5.2.0
S500732,U146830,2026-01-28,832.0,9,iOS,5.4.1
S500733,U133993,2025-08-18,857.0,7,Web,5.3.0
S500734,U119737,2025-10-20,273.0,12,Web,5.4.1
S500735,U131788,2026-03-14,487.0,6,iOS,5.4.0
S500736,U102660,2026-07-18,266.0,7,iOS,5.3.0
S500737,U106691,2026-04-02,885.0,10,Android,5.2.0
S500738,U123881,2025-05-08,203.0,4,iOS,5.3.0
S500739,U149378,2025-05-24,269.0,5,iOS,5.2.0
S500740,U108765,2026-07-15,150.0,2,Web,5.4.1
S500741,U131140,2026-01-22,321.0,9,Web,5.1.0
S500742,U106340,2025-10-09,277.0,7,iOS,5.4.1
S500743,U110181,2026-08-27,754.0,6,iOS,5.3.0
S500744,U133258,2026-07-18,167.0,9,Android,5.4.0
S500745,U133934,2026-01-03,345.0,5,Android,5.4.1
S500746,U137671,2026-08-14,318.0,4,Android,5.4.1
S500747,U127789,2025-12-04,315.0,10,Web,5.2.0
S500748,U148791,2026-02-19,175.0,13,iOS,5.1.0
S500749,U147759,2026-04-01,427.0,8,Android,5.2.0
S500750,U108119,2025-03-20,125.0,7,Android,5.3.0
S500751,U143956,2026-03-10,158.0,5,iOS,5.1.0
S500752,U113869,2026-03-27,155.0,8,Android,5.3.0
S500753,U149095,2025-08-13,149.0,6,iOS,5.1.0
S500754,U120057,2025-08-01,606.0,3,iOS,5.2.0
S500755,U116527,2026-03-31,385.0,10,Android,5.4.1
S500756,U105814,2026-06-27,157.0,7,iOS,5.4.0
S500757,U115189,2026-08-09,425.0,12,iOS,5.4.1
S500758,U140860,2025-07-14,506.0,5,Web,5.4.0
S500759,U114710,2025-10-05,195.0,7,iOS,5.4.0
S500760,U125074,2025-05-30,144.0,5,Android,5.4.0
S500761,U103576,2025-07-11,516.0,8,iOS,5.4.0
S500762,U121342,2026-01-28,228.0,8,Android,5.3.0
S500763,U119947,2025-09-09,1384.0,6,iOS,5.1.0
S500764,U119513,2026-02-08,330.0,9,iOS,5.2.0
S500765,U117922,2025-09-25,455.0,6,iOS,5.1.0
S500766,U125339,2025-06-29,213.0,6,Android,5.4.1
S500767,U147264,2025-11-18,628.0,5,iOS,5.1.0
S500768,U114257,2025-06-21,820.0,4,iOS,5.1.0
S500769,U122115,2026-05-04,497.0,9,iOS,5.4.0
S500770,U117534,2025-09-28,738.0,8,Android,5.4.0
S500771,U139240,2025-06-24,263.0,7,Android,5.3.0
S500772,U124043,2026-04-19,299.0,3,Web,5.2.0
S500773,U101419,2026-02-01,674.0,10,Android,5.2.0
S500774,U127313,2026-05-15,286.0,13,Android,5.3.0
S500775,U139175,2025-12-28,246.0,5,iOS,5.4.0
S500776,U115886,2026-04-20,329.0,7,iOS,5.2.0
S500777,U141761,2025-12-14,463.0,10,iOS,5.4.1
S500778,U141868,2025-08-24,147.0,8,iOS,5.4.1
S500779,U138922,2026-07-09,801.0,4,iOS,5.4.1
S500780,U145637,2026-02-27,99.0,7,Android,5.2.0
S500781,U120504,2026-01-21,268.0,5,Android,5.1.0
S500782,U115740,2026-08-22,167.0,9,Android,5.2.0
S500783,U130905,2026-01-02,338.0,8,iOS,5.4.0
S500784,U140230,2026-04-22,320.0,7,iOS,5.1.0
S500785,U102055,2026-01-05,432.0,10,Android,5.2.0
S500786,U138138,2026-07-02,509.0,4,iOS,5.1.0
S500787,U117825,2026-07-13,179.0,6,iOS,5.3.0
S500788,U106534,2026-08-16,168.0,10,Android,5.4.0
S500789,U137772,2025-10-30,801.0,9,iOS,5.4.1
S500790,U127240,2025-11-30,271.0,6,Web,5.4.0
S500791,U145807,2026-07-28,297.0,8,iOS,5.4.0
S500792,U143853,2025-06-30,523.0,8,Android,5.3.0
S500793,U139657,2026-08-27,533.0,5,Android,5.4.1
S500794,U101678,2025-10-04,553.0,5,Android,5.4.0
S500795,U107231,2026-08-16,288.0,8,iOS,5.4.0
S500796,U121699,2026-06-07,488.0,9,Android,5.4.0
S500797,U102157,2026-03-07,665.0,6,iOS,5.4.0
S500798,U103409,2025-10-14,363.0,5,iOS,5.4.0
S500799,U142740,2026-07-22,381.0,6,Android,5.1.0
S500800,U126111,2026-05-01,170.0,7,iOS,5.3.0
S500801,U100012,2026-05-28,331.0,9,Android,5.3.0
S500802,U119252,2026-01-15,427.0,8,Android,5.4.0
S500803,U120750,2025-11-30,453.0,8,iOS,5.4.1
S500804,U131394,2026-07-05,186.0,6,Android,5.1.0
S500805,U114750,2026-06-13,435.0,11,iOS,5.4.0
S500806,U136955,2026-04-30,209.0,6,iOS,5.4.0
S500807,U123566,2026-04-19,221.0,6,Web,5.1.0
S500808,U141560,2026-07-05,205.0,5,iOS,5.4.1
S500809,U125290,2026-01-02,727.0,9,Android,5.1.0
S500810,U105573,2025-09-02,487.0,10,iOS,5.4.1
S500811,U116505,2025-08-28,793.0,7,Android,5.4.1
S500812,U123396,2025-04-15,765.0,6,Android,5.4.1
S500813,U138489,2025-11-04,305.0,7,Android,5.2.0
S500814,U149646,2026-04-12,245.0,10,iOS,5.4.1
S500815,U127717,2026-05-23,490.0,3,iOS,5.3.0
S500816,U143903,2026-02-21,269.0,8,Android,5.4.0
S500817,U105727,2026-05-11,167.0,6,iOS,5.3.0
S500818,U115449,2026-02-05,949.0,13,Android,5.3.0
S500819,U149861,2026-06-17,423.0,9,Android,5.3.0
S500820,U135357,2025-04-27,93.0,6,Android,5.4.0
S500821,U104407,2026-02-19,368.0,8,Android,5.2.0
S500822,U108252,2026-08-18,432.0,4,iOS,5.4.1
S500823,U119344,2026-01-30,527.0,6,iOS,5.4.0
S500824,U115152,2025-04-20,561.0,6,Android,5.1.0
S500825,U149255,2026-05-30,168.0,3,iOS,5.4.0
S500826,U144883,2025-09-02,253.0,2,iOS,5.3.0
S500827,U102246,2026-08-07,138.0,8,iOS,5.4.0
S500828,U108131,2025-10-19,202.0,9,Web,5.4.1
S500829,U135697,2026-03-06,363.0,8,Android,5.4.1
S500830,U106315,2025-07-28,142.0,10,iOS,5.2.0
S500831,U109370,2025-08-19,270.0,6,Android,5.4.0
S500832,U126507,2026-03-20,266.0,8,Web,5.1.0
S500833,U136120,2026-07-17,508.0,3,Android,5.4.0
S500834,U149614,2025-10-18,148.0,2,Android,5.4.0
S500835,U142752,2025-10-01,664.0,11,iOS,5.3.0
S500836,U107403,2026-02-23,260.0,10,iOS,5.4.1
S500837,U107099,2025-06-05,525.0,10,iOS,5.4.1
S500838,U137348,2026-08-15,293.0,12,Web,5.4.0
S500839,U106807,2026-02-14,354.0,7,Android,5.4.0
S500840,U128610,2026-06-30,187.0,2,iOS,5.4.1
S500841,U115417,2025-12-20,97.0,10,Android,5.1.0
S500842,U118833,2026-07-04,196.0,9,Web,5.4.1
S500843,U112891,2025-09-07,970.0,9,Android,5.4.0
S500844,U147717,2026-08-21,340.0,4,iOS,5.4.1
S500845,U137621,2025-10-18,147.0,7,Web,5.4.1
S500846,U137283,2025-07-15,562.0,9,Android,5.4.1
S500847,U116394,2025-11-22,80.0,4,Android,5.3.0
S500848,U102918,2025-06-11,321.0,11,Android,5.4.0
S500849,U138524,2025-11-14,520.0,7,Android,5.4.0
S500850,U120173,2026-04-30,240.0,7,Web,5.3.0
S500851,U149312,2026-01-26,373.0,1,Android,5.4.0
S500852,U110538,2026-02-19,194.0,11,iOS,5.1.0
S500853,U148922,2025-08-20,499.0,7,Android,5.4.1
S500854,U137189,2026-03-25,366.0,6,iOS,5.1.0
S500855,U104404,2026-05-12,989.0,11,Android,5.4.0
S500856,U125110,2026-07-22,171.0,5,Android,5.3.0
S500857,U137089,2025-09-15,180.0,6,Android,5.4.0
S500858,U141372,2025-07-18,169.0,10,Android,5.4.1
S500859,U148238,2026-01-08,178.0,4,iOS,5.4.1
S500860,U130157,2025-09-26,181.0,3,iOS,5.2.0
S500861,U117336,2025-10-07,777.0,6,Web,5.4.1
S500862,U119583,2026-01-07,298.0,3,iOS,5.4.0
S500863,U134894,2026-08-14,494.0,6,Web,5.4.0
S500864,U138948,2025-06-16,140.0,11,iOS,5.3.0
S500865,U136139,2026-08-18,167.0,9,Android,5.3.0
S500866,U110526,2025-09-15,280.0,5,Android,5.2.0
S500867,U125508,2026-01-28,416.0,4,Web,5.3.0
S500868,U129520,2026-01-21,457.0,7,iOS,5.4.0
S500869,U149916,2026-08-13,245.0,6,iOS,5.4.1
S500870,U129813,2026-05-03,418.0,7,Android,5.4.0
S500871,U118395,2026-02-22,384.0,8,Web,5.4.0
S500872,U140803,2025-07-16,156.0,7,Android,5.4.0
S500873,U113738,2025-07-08,260.0,10,iOS,5.3.0
S500874,U128251,2026-07-15,199.0,11,Android,5.3.0
S500875,U137390,2026-07-21,666.0,5,Android,5.3.0
S500876,U125274,2026-03-12,562.0,3,iOS,5.4.0
S500877,U146060,2025-06-02,237.0,9,iOS,5.3.0
S500878,U133880,2026-06-01,495.0,6,iOS,5.4.0
S500879,U112424,2025-11-27,252.0,6,iOS,5.4.0
S500880,U132659,2026-08-13,320.0,6,Web,5.4.0
S500881,U118937,2026-07-18,328.0,6,Android,5.3.0
S500882,U139353,2026-08-13,350.0,10,iOS,5.2.0
S500883,U148763,2025-10-26,217.0,7,Android,5.4.1
S500884,U126426,2026-03-08,134.0,5,iOS,5.4.1
S500885,U101241,2026-07-09,724.0,7,iOS,5.1.0
S500886,U108669,2025-10-08,366.0,12,iOS,5.3.0
S500887,U129975,2026-08-23,119.0,10,iOS,5.4.1
S500888,U110910,2025-10-10,634.0,11,iOS,5.3.0
S500889,U133694,2025-11-04,189.0,10,Android,5.3.0
S500890,U139445,2025-11-15,423.0,9,iOS,5.4.0
S500891,U106653,2025-08-18,209.0,7,Web,5.4.0
S500892,U119737,2026-01-28,305.0,7,Android,5.1.0
S500893,U149699,2025-06-18,385.0,5,Android,5.4.1
S500894,U143135,2026-08-17,356.0,9,iOS,5.2.0
S500895,U141283,2026-08-24,229.0,9,Web,5.3.0
S500896,U119311,2025-02-28,177.0,6,Android,5.1.0
S500897,U116782,2025-11-24,287.0,4,iOS,5.4.0
S500898,U108239,2025-12-10,581.0,7,Android,5.4.1
S500899,U144111,2025-10-09,389.0,7,iOS,5.3.0
S500900,U121568,2025-11-26,330.0,8,Android,5.4.0
S500901,U102834,2026-03-10,133.0,6,Android,5.3.0
S500902,U138904,2025-09-23,245.0,3,Android,5.4.0
S500903,U103102,2026-04-19,195.0,8,iOS,5.4.1
S500904,U145696,2026-01-25,237.0,9,Android,5.4.1
S500905,U115809,2026-07-05,253.0,3,iOS,5.4.0
S500906,U129198,2025-04-10,474.0,5,Android,5.4.0
S500907,U100586,2025-12-07,348.0,6,Android,5.4.0
S500908,U101832,2025-12-07,277.0,7,Web,5.1.0
S500909,U147471,2026-07-13,124.0,7,Android,5.4.1
S500910,U112105,2025-08-23,69.0,8,Android,5.4.0
S500911,U135529,2026-04-29,177.0,10,Android,5.3.0
S500912,U104865,2025-06-16,181.0,7,iOS,5.4.1
S500913,U149233,2026-06-07,142.0,7,iOS,5.4.1
S500914,U121319,2026-01-22,247.0,11,Android,5.1.0
