transaction_id,user_id,transaction_date,transaction_type,asset,amount_eur,status
T900448,U120091,2026-07-28,Sell,SOL,138.89,Completed
T900449,U139701,2026-01-17,Sell,XRP,45.08,Completed
T900450,U109466,2026-05-13,Swap,XRP,142.5,Failed
T900451,U125872,2026-02-03,Buy,SOL,327.09,Pending
T900452,U148006,2026-07-06,Buy,BTC,212.32,Completed
T900453,U113769,2025-11-06,Swap,USDC,56.37,Completed
T900454,U128672,2026-07-15,Swap,BTC,296.58,Completed
T900455,U114305,2025-03-13,Buy,BORG,69.48,Completed
T900456,U147732,2026-03-04,Sell,BTC,227.96,Completed
T900457,U133375,2025-11-11,Buy,XRP,134.44,Completed
T900458,U145875,2026-03-04,Buy,DOT,42.78,Completed
T900459,U129944,2026-07-07,Sell,XRP,131.52,Completed
T900460,U134784,2026-02-12,Buy,SOL,907.72,Completed
T900461,U113965,2025-07-23,Sell,ETH,253.75,Pending
T900462,U130728,2026-05-28,Swap,DOT,101.51,Completed
T900463,U147955,2025-12-18,Buy,DOT,738.26,Completed
T900464,U124091,2025-11-14,Swap,XRP,154.78,Completed
T900465,U121155,2026-02-21,Sell,USDC,902.74,Completed
T900466,U141837,2025-04-06,Buy,SOL,221.53,Pending
T900467,U114983,2025-08-07,Buy,BTC,86.8,Completed
T900468,U137734,2025-08-15,Sell,SOL,145.24,Completed
T900469,U102939,2026-01-19,Buy,XRP,303.61,Completed
T900470,U125600,2025-10-22,Swap,BTC,711.36,Completed
T900471,U135987,2026-03-07,Buy,BTC,8.74,Completed
T900472,U121063,2026-07-23,Buy,USDC,340.83,Completed
T900473,U149702,2025-06-04,Swap,XRP,125.28,Completed
T900474,U122073,2025-08-06,Sell,BTC,591.57,Completed
T900475,U142651,2026-02-04,Buy,USDC,252.78,Completed
T900476,U136499,2026-06-17,Buy,XRP,893.84,Completed
T900477,U110665,2025-05-26,Buy,BTC,206.52,Completed
T900478,U115378,2026-01-20,Sell,BTC,345.59,Completed
T900479,U134344,2025-12-11,Sell,BTC,198.1,Completed
T900480,U133492,2026-02-03,Buy,DOT,155.82,Failed
T900481,U137386,2025-04-28,Buy,XRP,253.34,Completed
T900482,U137560,2026-01-25,Swap,BTC,159.72,Completed
T900483,U113149,2025-10-20,Swap,XRP,165.5,Completed
T900484,U129862,2025-06-24,Buy,XRP,852.59,Completed
T900485,U110399,2026-03-14,Sell,USDC,1341.58,Completed
T900486,U149787,2025-10-08,Buy,ADA,506.83,Completed
T900487,U137356,2025-07-08,Buy,USDC,378.51,Completed
T900488,U146300,2026-01-19,Buy,BTC,275.12,Completed
T900489,U124901,2026-02-18,Buy,USDC,150.4,Completed
T900490,U123715,2026-05-18,Buy,ETH,890.12,Completed
T900491,U104832,2026-03-14,Swap,BORG,140.14,Completed
T900492,U137553,2025-11-20,Buy,BTC,374.2,Completed
T900493,U135191,2026-05-15,Sell,XRP,326.4,Completed
T900494,U142200,2026-04-27,Sell,ETH,47.21,Pending
T900495,U129502,2025-09-15,Buy,ADA,197.89,Completed
T900496,U138059,2025-09-27,Buy,BORG,215.64,Completed
T900497,U124772,2026-03-02,Buy,SOL,822.04,Completed
T900498,U144226,2025-12-04,Swap,BTC,293.56,Completed
T900499,U133817,2026-05-30,Buy,ETH,166.31,Completed
T900500,U134207,2026-04-06,Swap,ETH,175.89,Completed
T900501,U143630,2026-04-26,Buy,ADA,271.37,Completed
T900502,U103921,2026-06-04,Swap,BORG,404.52,Completed
T900503,U139674,2026-03-27,Swap,ETH,3556.38,Completed
T900504,U140122,2026-04-12,Sell,ADA,622.38,Completed
T900505,U106371,2025-06-23,Swap,SOL,317.77,Pending
T900506,U148246,2026-02-12,Sell,XRP,29.39,Completed
T900507,U119486,2025-11-01,Buy,DOT,318.37,Completed
T900508,U115881,2026-07-04,Sell,BORG,180.36,Completed
T900509,U123923,2026-06-12,Buy,SOL,428.34,Completed
T900510,U128906,2026-06-09,Swap,DOT,191.27,Completed
T900511,U105972,2025-05-02,Swap,DOT,163.66,Completed
T900512,U106144,2026-06-08,Sell,USDC,450.88,Completed
T900513,U147641,2026-02-22,Buy,USDC,933.34,Completed
T900514,U116850,2026-01-07,Sell,SOL,340.79,Completed
T900515,U107619,2026-08-24,Swap,USDC,188.71,Completed
T900516,U124359,2026-04-29,Buy,ADA,477.43,Completed
T900517,U108360,2025-11-07,Buy,XRP,116.96,Completed
T900518,U148348,2025-10-27,Swap,BORG,281.87,Completed
T900519,U138409,2026-05-31,Swap,USDC,290.21,Completed
T900520,U105635,2026-07-15,Buy,BORG,5003.66,Failed
T900521,U107405,2026-05-27,Buy,ADA,130.62,Completed
T900522,U144401,2025-10-13,Swap,BTC,673.9,Pending
T900523,U125276,2025-10-18,Buy,SOL,5471.73,Completed
T900524,U102288,2025-08-07,Buy,BORG,78.22,Completed
T900525,U143634,2026-06-18,Sell,ADA,41.11,Completed
T900526,U132598,2026-06-21,Buy,ADA,106.29,Completed
T900527,U133588,2026-04-25,Swap,BTC,282.22,Failed
T900528,U140879,2025-07-28,Swap,XRP,464.93,Completed
T900529,U124904,2026-01-20,Buy,XRP,118.67,Completed
T900530,U110811,2026-06-12,Sell,ETH,142.37,Completed
T900531,U116066,2025-06-24,Sell,DOT,98.28,Completed
T900532,U111386,2025-09-27,Buy,BTC,397.0,Completed
T900533,U145425,2025-11-26,Swap,USDC,236.39,Completed
T900534,U125989,2026-01-20,Buy,ADA,241.51,Completed
T900535,U142970,2025-12-19,Swap,SOL,262.09,Completed
T900536,U140619,2026-05-27,Buy,ADA,194.15,Completed
T900537,U100497,2026-05-31,Buy,XRP,622.14,Completed
T900538,U145558,2026-05-23,Sell,XRP,333.5,Completed
T900539,U132841,2025-11-19,Sell,BORG,266.33,Completed
T900540,U105078,2026-04-02,Buy,BTC,276.07,Completed
T900541,U110876,2026-01-25,Sell,SOL,30.8,Completed
T900542,U100084,2025-11-04,Sell,ETH,560.27,Completed
T900543,U100454,2025-12-20,Swap,DOT,57.8,Completed
T900544,U125628,2026-01-21,Buy,USDC,197.59,Completed
T900545,U119166,2026-07-31,Buy,XRP,566.65,Completed
T900546,U125127,2025-06-23,Sell,BTC,1856.35,Completed
T900547,U107446,2025-04-11,Sell,BTC,131.42,Completed
T900548,U125191,2026-08-12,Sell,USDC,53.91,Completed
T900549,U128645,2026-04-12,Swap,BORG,392.58,Completed
T900550,U138198,2026-07-21,Buy,ETH,62.49,Completed
T900551,U120092,2026-08-04,Buy,DOT,140.46,Completed
T900552,U121313,2026-04-21,Swap,BORG,1373.52,Completed
T900553,U106191,2026-06-27,Buy,DOT,81.34,Completed
T900554,U107581,2025-12-08,Swap,BTC,324.61,Completed
T900555,U100894,2025-04-30,Sell,BORG,35.94,Completed
T900556,U116640,2025-12-16,Buy,BTC,175.65,Completed
T900557,U138558,2025-09-19,Buy,ETH,31.36,Completed
T900558,U142011,2026-02-16,Swap,ADA,20.39,Completed
T900559,U142486,2026-04-30,Sell,SOL,672.54,Completed
T900560,U126764,2026-03-19,Swap,BTC,237.71,Completed
T900561,U134903,2026-05-29,Buy,DOT,429.07,Completed
T900562,U107056,2025-06-18,Buy,SOL,893.36,Completed
T900563,U146162,2025-05-21,Buy,XRP,137.51,Failed
T900564,U137059,2026-04-29,Swap,XRP,208.9,Completed
T900565,U104431,2026-03-30,Sell,BTC,881.35,Completed
T900566,U121463,2026-02-13,Swap,BORG,92.99,Completed
T900567,U133483,2026-04-14,Buy,BORG,2350.9,Completed
T900568,U123893,2026-03-22,Sell,ETH,206.53,Completed
T900569,U138983,2026-02-20,Buy,ADA,1810.27,Completed
T900570,U148751,2025-10-31,Buy,SOL,17.84,Completed
T900571,U119280,2026-05-12,Sell,DOT,181.72,Completed
T900572,U121731,2025-05-16,Buy,BTC,135.2,Completed
T900573,U101586,2025-07-11,Swap,ADA,190.6,Completed
T900574,U101598,2026-05-16,Sell,ETH,53.64,Completed
T900575,U137187,2025-09-10,Buy,USDC,1084.17,Completed
T900576,U113339,2025-08-13,Buy,ADA,263.92,Completed
T900577,U107434,2026-04-13,Swap,DOT,48.61,Completed
T900578,U148742,2026-02-08,Sell,DOT,66.19,Completed
T900579,U113661,2025-10-17,Buy,ADA,383.75,Completed
T900580,U129997,2026-08-31,Buy,XRP,95.34,Completed
T900581,U115274,2025-12-08,Swap,USDC,269.86,Completed
T900582,U110885,2025-09-18,Sell,BORG,266.0,Completed
T900583,U107459,2026-08-06,Buy,SOL,281.48,Completed
T900584,U118101,2025-03-23,Buy,ADA,489.47,Completed
T900585,U124169,2026-07-28,Buy,BTC,191.6,Completed
T900586,U112559,2025-06-28,Buy,XRP,71.71,Completed
T900587,U139922,2026-06-23,Swap,BTC,172.8,Completed
T900588,U133155,2025-12-31,Swap,BORG,1326.68,Failed
T900589,U142184,2026-03-10,Swap,USDC,580.13,Completed
T900590,U111578,2025-09-19,Swap,BTC,161.37,Failed
T900591,U104009,2025-03-29,Swap,XRP,1296.47,Completed
T900592,U147180,2026-03-28,Swap,BORG,213.13,Completed
T900593,U119373,2026-04-20,Swap,BTC,90.58,Completed
T900594,U140325,2025-01-26,Buy,DOT,245.05,Completed
T900595,U114229,2026-08-20,Buy,USDC,106.73,Completed
T900596,U100340,2026-06-04,Sell,DOT,112.6,Completed
T900597,U145852,2026-05-13,Sell,SOL,624.54,Completed
T900598,U143793,2026-03-17,Sell,USDC,292.8,Completed
T900599,U104456,2026-07-13,Sell,ADA,232.76,Completed
T900600,U137192,2026-02-01,Buy,BTC,104.75,Completed
T900601,U128326,2026-03-31,Swap,BORG,267.87,Completed
T900602,U145757,2025-07-03,Sell,DOT,1032.08,Completed
T900603,U120122,2026-02-05,Sell,ETH,215.74,Completed
T900604,U139888,2026-03-17,Swap,BORG,202.84,Completed
T900605,U143498,2026-02-17,Buy,ETH,159.14,Completed
T900606,U100426,2026-01-19,Buy,SOL,439.22,Completed
T900607,U115563,2026-01-15,Sell,BTC,84.51,Completed
T900608,U113791,2026-01-06,Buy,ADA,694.91,Completed
T900609,U146329,2026-04-30,Sell,SOL,51.92,Completed
T900610,U141726,2026-04-09,Sell,ADA,65.83,Completed
T900611,U136853,2026-06-09,Sell,XRP,154.63,Completed
T900612,U146617,2025-08-20,Buy,SOL,844.15,Completed
T900613,U142929,2025-11-25,Sell,SOL,34.65,Completed
T900614,U140909,2026-06-13,Sell,USDC,77.48,Completed
T900615,U128347,2026-03-20,Buy,BORG,183.16,Completed
T900616,U101378,2026-03-05,Sell,SOL,58.37,Completed
T900617,U113304,2025-09-09,Swap,BORG,1633.24,Completed
T900618,U149391,2026-07-15,Buy,USDC,116.98,Completed
T900619,U104088,2025-12-23,Buy,SOL,1329.88,Completed
T900620,U138971,2026-07-21,Buy,ETH,659.56,Completed
T900621,U103859,2026-01-04,Sell,DOT,130.5,Pending
T900622,U120658,2026-04-17,Sell,BORG,184.84,Completed
T900623,U142611,2026-05-25,Buy,USDC,571.22,Completed
T900624,U118169,2025-07-17,Buy,ETH,164.22,Completed
T900625,U117544,2025-08-12,Buy,BORG,83.44,Completed
T900626,U134066,2026-03-12,Buy,XRP,121.66,Completed
T900627,U140303,2026-07-24,Swap,XRP,482.1,Completed
T900628,U149530,2026-05-19,Buy,ETH,161.51,Completed
T900629,U131465,2025-12-20,Sell,ADA,259.54,Pending
T900630,U149006,2025-12-02,Buy,USDC,280.56,Completed
T900631,U110128,2025-11-15,Buy,BTC,92.79,Completed
T900632,U118386,2026-07-26,Buy,USDC,88.43,Completed
T900633,U148702,2026-03-21,Swap,SOL,331.45,Completed
T900634,U121643,2026-03-26,Swap,USDC,361.81,Completed
T900635,U146502,2026-06-20,Swap,ADA,328.91,Completed
T900636,U131599,2025-12-15,Swap,XRP,631.31,Failed
T900637,U126534,2025-05-14,Swap,BORG,464.67,Completed
T900638,U141834,2025-04-05,Buy,BORG,291.37,Failed
T900639,U129721,2025-12-25,Buy,DOT,259.6,Completed
T900640,U130202,2026-06-10,Buy,USDC,21.08,Completed
T900641,U108368,2026-08-15,Buy,BTC,77.26,Completed
T900642,U143379,2025-12-21,Sell,BORG,302.32,Completed
T900643,U139593,2025-12-18,Swap,DOT,398.4,Completed
T900644,U129883,2026-05-17,Sell,ADA,163.75,Completed
T900645,U108436,2026-02-20,Sell,XRP,699.07,Pending
T900646,U132853,2025-12-10,Buy,USDC,107.3,Completed
T900647,U125379,2026-07-03,Swap,ETH,32.61,Completed
T900648,U133610,2026-02-11,Buy,XRP,58.44,Completed
T900649,U103458,2026-02-28,Buy,USDC,460.02,Completed
T900650,U141035,2026-08-25,Sell,SOL,24.15,Completed
T900651,U110137,2026-04-16,Buy,DOT,291.05,Completed
T900652,U126324,2026-07-24,Buy,BORG,1550.57,Completed
T900653,U114055,2026-01-07,Buy,DOT,339.23,Completed
T900654,U147571,2025-05-26,Buy,ADA,1148.38,Completed
T900655,U147147,2025-11-16,Sell,ETH,33.23,Completed
T900656,U138994,2026-04-16,Sell,SOL,115.17,Completed
T900657,U111854,2025-07-07,Swap,USDC,395.72,Completed
T900658,U141006,2025-05-13,Buy,USDC,1479.05,Completed
T900659,U147472,2026-03-11,Swap,BORG,160.02,Completed
T900660,U146400,2025-08-16,Buy,USDC,118.73,Completed
T900661,U121133,2026-05-10,Swap,USDC,174.24,Completed
T900662,U128566,2025-10-14,Buy,XRP,265.45,Completed
T900663,U137091,2025-06-19,Buy,USDC,369.3,Completed
T900664,U109806,2026-06-07,Swap,XRP,186.66,Completed
T900665,U121812,2026-03-01,Buy,BTC,168.41,Completed
T900666,U143688,2026-03-20,Sell,DOT,121.08,Failed
T900667,U108166,2026-05-27,Sell,SOL,101.15,Failed
T900668,U107210,2026-03-17,Sell,XRP,75.42,Completed
T900669,U117332,2026-01-19,Buy,ETH,145.21,Completed
T900670,U149390,2026-01-30,Buy,XRP,13.97,Completed
T900671,U117659,2026-08-01,Swap,DOT,60.93,Completed
T900672,U114044,2026-05-05,Buy,ADA,98.57,Completed
T900673,U126932,2026-08-10,Buy,ETH,184.61,Completed
T900674,U116557,2026-04-11,Buy,BORG,287.18,Completed
T900675,U111708,2025-09-17,Sell,ADA,122.78,Completed
T900676,U139886,2026-04-11,Sell,USDC,917.22,Completed
T900677,U145115,2025-11-27,Buy,BORG,54.86,Completed
T900678,U146689,2025-05-10,Buy,ADA,196.97,Pending
T900679,U128034,2026-05-21,Swap,XRP,129.03,Completed
T900680,U149544,2026-03-15,Buy,SOL,592.45,Completed
T900681,U139506,2026-04-17,Buy,SOL,134.25,Completed
T900682,U142447,2025-05-03,Buy,DOT,114.47,Completed
T900683,U122608,2026-02-17,Sell,ETH,162.12,Completed
T900684,U116972,2026-04-12,Sell,XRP,53.5,Completed
T900685,U148109,2025-07-15,Swap,ADA,202.67,Completed
T900686,U107751,2026-04-02,Sell,BTC,92.57,Completed
T900687,U109722,2026-04-05,Sell,USDC,898.76,Completed
T900688,U112429,2026-04-06,Buy,DOT,46.7,Completed
T900689,U148507,2026-04-09,Sell,DOT,431.92,Completed
T900690,U114195,2025-12-26,Sell,ETH,276.21,Completed
T900691,U100888,2025-10-16,Swap,BORG,656.77,Completed
T900692,U123100,2026-04-16,Buy,ADA,234.19,Completed
T900693,U147811,2026-04-01,Buy,SOL,160.95,Completed
T900694,U119022,2025-12-11,Swap,XRP,177.38,Completed
T900695,U128810,2026-02-24,Buy,XRP,605.62,Completed
T900696,U104055,2025-09-11,Sell,DOT,399.39,Completed
T900697,U109844,2026-04-07,Buy,ADA,350.12,Completed
T900698,U106162,2025-09-02,Sell,BORG,497.21,Completed
T900699,U133096,2025-12-09,Buy,SOL,564.46,Completed
T900700,U147640,2026-03-31,Buy,BTC,677.37,Completed
T900701,U115676,2026-08-11,Swap,ETH,2910.99,Completed
T900702,U113608,2026-04-26,Buy,SOL,106.59,Completed
T900703,U129293,2026-02-16,Buy,ADA,12.56,Completed
T900704,U145904,2026-06-28,Swap,XRP,95.29,Completed
T900705,U102465,2026-06-04,Buy,BORG,212.74,Failed
T900706,U113027,2026-08-29,Swap,ADA,303.17,Completed
T900707,U113165,2025-08-16,Swap,SOL,234.98,Completed
T900708,U142218,2025-10-29,Buy,ETH,2412.35,Completed
T900709,U112037,2026-05-27,Sell,USDC,126.18,Completed
T900710,U146086,2025-12-23,Sell,USDC,66.98,Completed
T900711,U121028,2026-01-01,Buy,SOL,605.51,Completed
T900712,U136794,2025-04-10,Swap,ADA,1286.76,Failed
T900713,U121120,2026-08-28,Buy,ETH,422.55,Completed
T900714,U147904,2025-06-19,Sell,BTC,1838.29,Completed
T900715,U147594,2025-08-04,Buy,SOL,425.85,Completed
T900716,U140300,2026-04-14,Buy,ADA,149.85,Completed
T900717,U115904,2026-08-20,Buy,DOT,686.06,Completed
T900718,U120921,2026-02-27,Sell,BORG,94.57,Completed
T900719,U120293,2025-11-12,Buy,BTC,182.09,Completed
T900720,U124279,2026-03-14,Sell,BORG,1415.25,Completed
T900721,U121351,2026-03-21,Swap,USDC,745.16,Completed
T900722,U133839,2025-12-09,Buy,DOT,103.34,Completed
T900723,U107625,2025-07-10,Sell,BORG,64.53,Completed
T900724,U121988,2025-12-31,Swap,SOL,521.24,Completed
T900725,U112998,2026-08-18,Sell,XRP,811.68,Completed
T900726,U142902,2026-06-08,Swap,SOL,96.94,Completed
T900727,U134993,2026-01-10,Sell,USDC,393.4,Completed
T900728,U102380,2026-06-21,Swap,SOL,565.97,Completed
T900729,U145332,2026-03-08,Sell,USDC,192.69,Completed
T900730,U149197,2026-06-02,Buy,XRP,292.15,Completed
T900731,U111513,2025-08-15,Buy,BORG,185.58,Completed
T900732,U124556,2026-04-05,Swap,XRP,125.89,Completed
T900733,U117632,2026-07-10,Swap,BTC,322.17,Completed
T900734,U129541,2026-06-16,Buy,ADA,320.4,Completed
T900735,U128813,2026-06-01,Buy,ETH,69.93,Failed
T900736,U129047,2026-04-02,Sell,BORG,58.75,Completed
T900737,U128203,2026-04-10,Buy,USDC,126.91,Completed
T900738,U146666,2026-01-17,Swap,ETH,76.53,Pending
T900739,U113341,2025-10-25,Swap,DOT,94.88,Completed
T900740,U130017,2026-08-12,Sell,BORG,1312.42,Completed
T900741,U139764,2026-06-15,Sell,BTC,723.75,Completed
T900742,U144795,2025-04-29,Buy,DOT,667.93,Completed
T900743,U108413,2026-01-15,Swap,BTC,76.21,Completed
T900744,U117878,2025-08-02,Swap,SOL,111.52,Completed
T900745,U123377,2025-10-03,Buy,ADA,8968.21,Completed
T900746,U146794,2025-11-22,Swap,SOL,260.68,Pending
T900747,U138826,2025-07-09,Sell,SOL,51.63,Completed
T900748,U117091,2026-06-15,Swap,ETH,131.04,Completed
T900749,U146370,2026-07-22,Sell,SOL,176.93,Completed
T900750,U130283,2026-04-05,Sell,ETH,64.96,Completed
T900751,U121248,2026-05-01,Buy,SOL,22.65,Completed
T900752,U114345,2025-06-23,Sell,BORG,396.99,Pending
T900753,U122324,2025-09-27,Buy,XRP,93.2,Completed
T900754,U107745,2026-05-07,Sell,DOT,100.76,Completed
T900755,U149616,2026-03-09,Sell,XRP,46.82,Completed
T900756,U128729,2026-05-20,Buy,DOT,351.52,Completed
T900757,U111445,2026-02-25,Sell,XRP,320.55,Completed
T900758,U106541,2026-08-17,Buy,DOT,746.21,Completed
T900759,U142651,2026-03-20,Buy,XRP,101.5,Completed
T900760,U144884,2026-01-16,Sell,DOT,249.09,Completed
T900761,U107223,2025-11-24,Buy,XRP,1297.6,Completed
T900762,U120152,2026-03-28,Swap,ETH,117.92,Completed
T900763,U139087,2025-05-19,Buy,USDC,272.89,Completed
T900764,U137931,2026-04-21,Sell,USDC,304.6,Completed
T900765,U122849,2025-11-26,Buy,BTC,185.0,Completed
T900766,U121603,2026-01-29,Sell,BTC,54.07,Completed
T900767,U104130,2025-10-04,Buy,BTC,196.9,Completed
T900768,U134846,2026-08-10,Buy,BORG,59.98,Completed
T900769,U111772,2026-07-04,Buy,DOT,182.71,Completed
T900770,U105600,2026-05-28,Swap,BTC,341.59,Completed
T900771,U106392,2026-03-13,Sell,BTC,1361.46,Completed
T900772,U119057,2026-02-06,Buy,BORG,147.95,Pending
T900773,U146771,2026-02-09,Sell,DOT,79.11,Completed
T900774,U127414,2026-06-29,Swap,BORG,217.27,Completed
T900775,U131579,2025-04-07,Buy,BTC,136.83,Completed
T900776,U132286,2025-12-25,Sell,XRP,116.97,Failed
T900777,U102973,2025-07-19,Sell,ETH,382.86,Completed
T900778,U128865,2026-01-31,Swap,DOT,289.31,Completed
T900779,U144468,2026-01-29,Buy,DOT,614.73,Completed
T900780,U130253,2026-04-01,Sell,XRP,98.76,Completed
T900781,U103337,2026-06-27,Sell,DOT,49.61,Completed
T900782,U144675,2026-07-06,Buy,ETH,608.34,Completed
T900783,U103077,2026-03-06,Sell,ADA,122.52,Completed
T900784,U102220,2025-04-27,Buy,DOT,463.76,Completed
T900785,U109973,2026-06-07,Swap,XRP,55.67,Completed
T900786,U130963,2025-12-31,Buy,USDC,37.79,Completed
T900787,U116809,2025-07-15,Swap,ETH,141.39,Completed
T900788,U132582,2025-11-14,Swap,ETH,440.83,Completed
T900789,U104194,2026-01-28,Sell,DOT,1568.87,Completed
T900790,U101528,2025-05-04,Buy,DOT,61.24,Completed
T900791,U131768,2025-09-27,Buy,BORG,55.21,Completed
T900792,U145635,2025-07-31,Swap,DOT,270.64,Completed
T900793,U115250,2026-04-11,Swap,ADA,178.95,Completed
T900794,U146414,2026-08-02,Buy,BORG,82.21,Completed
T900795,U120504,2025-10-09,Buy,ETH,235.6,Completed
T900796,U112166,2026-08-06,Buy,ETH,327.89,Completed
T900797,U107410,2026-05-12,Buy,ADA,319.46,Completed
T900798,U106559,2025-04-12,Sell,BORG,740.79,Completed
T900799,U142799,2026-01-16,Swap,USDC,393.13,Completed
T900800,U134913,2025-12-30,Sell,SOL,908.51,Completed
T900801,U114928,2026-01-25,Sell,SOL,1134.51,Completed
T900802,U121251,2026-02-14,Swap,ETH,705.49,Completed
T900803,U149194,2025-12-16,Sell,XRP,104.86,Completed
T900804,U104536,2026-06-13,Buy,SOL,179.35,Completed
T900805,U144126,2026-03-01,Sell,DOT,1443.01,Completed
T900806,U114866,2026-03-25,Buy,BTC,138.98,Completed
T900807,U122891,2025-07-24,Swap,USDC,232.69,Completed
T900808,U147283,2026-01-17,Swap,BTC,399.22,Completed
T900809,U145400,2025-08-03,Swap,BTC,279.27,Completed
T900810,U124666,2026-06-30,Buy,USDC,1058.48,Completed
T900811,U124051,2026-02-05,Buy,USDC,249.81,Completed
T900812,U106868,2026-07-29,Swap,USDC,927.13,Completed
T900813,U102706,2026-05-09,Swap,USDC,43.06,Completed
T900814,U125737,2026-01-23,Swap,SOL,141.17,Completed
T900815,U121473,2025-08-22,Buy,BORG,132.79,Completed
T900816,U100014,2025-12-08,Swap,BTC,72.11,Completed
T900817,U101745,2025-08-24,Buy,USDC,102.88,Completed
T900818,U120691,2025-05-31,Buy,BORG,235.43,Completed
T900819,U143260,2026-08-12,Sell,USDC,344.88,Completed
T900820,U105179,2025-06-29,Buy,BTC,249.61,Completed
T900821,U110370,2026-07-10,Buy,XRP,14.91,Completed
T900822,U111721,2026-02-02,Swap,DOT,378.29,Completed
T900823,U103781,2025-11-23,Sell,XRP,141.56,Completed
T900824,U140252,2025-08-25,Buy,XRP,7796.68,Completed
T900825,U111157,2025-09-28,Buy,BORG,295.08,Completed
T900826,U111593,2026-03-26,Buy,DOT,249.3,Completed
T900827,U134608,2026-07-24,Buy,SOL,231.64,Pending
T900828,U103042,2025-05-28,Buy,XRP,69.71,Completed
T900829,U109844,2026-05-27,Buy,SOL,37.9,Completed
T900830,U100191,2025-07-30,Buy,DOT,1005.7,Completed
T900831,U123408,2026-08-12,Swap,BORG,314.01,Completed
T900832,U149335,2026-03-30,Buy,ADA,83.57,Completed
T900833,U124031,2025-10-06,Sell,ETH,168.29,Completed
T900834,U142007,2026-01-16,Buy,ETH,210.21,Completed
T900835,U106753,2025-03-31,Buy,USDC,131.0,Completed
T900836,U111756,2026-01-29,Sell,USDC,24.18,Completed
T900837,U108298,2026-01-14,Buy,BORG,271.92,Completed
T900838,U126897,2025-04-19,Swap,ETH,152.48,Pending
T900839,U109894,2026-08-16,Sell,ADA,460.75,Completed
T900840,U124570,2025-11-08,Buy,DOT,129.33,Completed
T900841,U137928,2026-04-07,Swap,SOL,514.14,Completed
T900842,U111983,2026-03-27,Sell,SOL,89.28,Completed
T900843,U100610,2026-05-08,Buy,SOL,803.0,Failed
T900844,U103526,2025-11-20,Sell,ADA,166.21,Completed
T900845,U131631,2026-05-30,Buy,SOL,235.38,Completed
T900846,U138823,2026-07-18,Swap,ETH,851.19,Completed
T900847,U145262,2026-08-28,Buy,BORG,33.1,Completed
T900848,U122249,2026-02-16,Sell,ETH,523.79,Completed
T900849,U113937,2025-08-11,Buy,ETH,470.08,Completed
T900850,U113413,2026-04-20,Swap,USDC,221.43,Completed
T900851,U135208,2026-06-16,Swap,USDC,57.39,Completed
T900852,U149404,2025-04-01,Buy,XRP,169.99,Completed
T900853,U135160,2025-12-15,Sell,DOT,233.75,Completed
T900854,U132543,2025-12-13,Buy,ETH,615.85,Failed
T900855,U100890,2025-12-03,Buy,BTC,252.06,Completed
T900856,U140587,2026-06-06,Swap,SOL,649.84,Completed
T900857,U147160,2025-07-28,Buy,SOL,1009.91,Completed
T900858,U136770,2025-07-12,Swap,BORG,996.94,Completed
